medication_id,ndc_code,drug_name,generic_name,dosage_form,strength,manufacturer
1459,47716-459-59,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1460,39696-594-60,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1461,92415-767-61,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1462,40086-944-62,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1463,28359-993-63,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1464,48443-186-64,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1465,60286-616-65,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1466,97007-888-66,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1467,19500-427-67,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1468,57922-305-68,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1469,21155-424-69,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1470,69035-232-70,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1471,55344-104-71,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1472,13043-351-72,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1473,99074-782-73,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1474,16919-968-74,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1475,14299-281-75,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1476,77097-919-76,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1477,29323-278-77,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1478,27547-175-78,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1479,40125-160-79,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1480,63769-450-80,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1481,27754-818-81,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1482,59998-950-82,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1483,12781-326-83,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1484,55835-903-84,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1485,41516-289-85,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1486,50936-812-86,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1487,50107-993-87,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1488,58848-117-88,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1489,70317-821-89,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1490,80530-235-90,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1491,89440-662-91,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1492,77943-467-92,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1493,90445-125-93,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1494,34708-355-94,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1495,51802-611-95,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1496,14498-777-96,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1497,85506-159-97,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1498,63495-279-98,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1499,14105-893-99,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1500,84425-296-00,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1501,68027-476-01,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1502,23103-777-02,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1503,24180-705-03,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1504,56875-332-04,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1505,26369-936-05,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1506,12616-215-06,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1507,71295-978-07,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1508,44536-769-08,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1509,31648-527-09,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1510,86696-634-10,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1511,77270-407-11,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1512,92712-485-12,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1513,57605-717-13,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1514,68145-544-14,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1515,55884-440-15,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1516,93748-423-16,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1517,98009-535-17,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1518,49538-225-18,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1519,85167-555-19,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1520,26287-886-20,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1521,78875-620-21,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1522,10869-606-22,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1523,30667-915-23,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1524,63239-292-24,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1525,57505-282-25,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1526,56020-304-26,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1527,36888-219-27,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1528,62550-110-28,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1529,18793-999-29,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1530,14438-843-30,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1531,45564-935-31,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1532,52661-865-32,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1533,47919-770-33,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1534,72711-409-34,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1535,67586-304-35,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1536,50437-946-36,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1537,27657-938-37,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1538,92327-495-38,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1539,64557-731-39,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1540,87993-946-40,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1541,23690-267-41,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1542,67702-118-42,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1543,75892-546-43,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1544,95624-318-44,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1545,60750-474-45,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1546,86811-124-46,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1547,37849-183-47,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1548,75882-579-48,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1549,32260-710-49,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1550,17034-293-50,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1551,32666-456-51,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1552,24695-146-52,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1553,47121-684-53,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1554,42395-868-54,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1555,22003-701-55,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1556,43851-610-56,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1557,38437-656-57,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1558,51334-130-58,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1559,89348-116-59,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1560,20657-657-60,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1561,98604-517-61,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1562,76084-609-62,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1563,22218-873-63,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1564,54435-216-64,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1565,65011-508-65,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1566,51566-846-66,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1567,87309-561-67,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1568,45918-451-68,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1569,57123-710-69,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1570,96744-608-70,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1571,65313-744-71,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1572,22979-773-72,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1573,45649-437-73,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1574,60082-296-74,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1575,97586-172-75,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1576,35389-277-76,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1577,84597-840-77,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1578,11169-544-78,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1579,55761-105-79,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1580,96465-398-80,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1581,72736-806-81,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1582,38886-409-82,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1583,52148-605-83,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1584,29024-922-84,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1585,51694-461-85,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1586,64620-768-86,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1587,48480-630-87,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1588,40971-571-88,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1589,44330-403-89,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1590,96603-860-90,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1591,70247-691-91,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1592,94610-365-92,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1593,11572-732-93,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1594,52911-546-94,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1595,23411-233-95,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1596,78209-731-96,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1597,70668-871-97,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1598,63812-731-98,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1599,76074-526-99,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1600,48211-725-00,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1601,12294-615-01,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1602,20461-355-02,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1603,71354-393-03,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1604,62822-727-04,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1605,58944-251-05,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1606,42325-397-06,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1607,95773-957-07,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1608,83928-265-08,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1609,19480-331-09,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1610,33974-829-10,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1611,50822-771-11,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1612,43738-989-12,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1613,71284-497-13,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1614,15987-167-14,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1615,83290-489-15,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1616,71412-523-16,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1617,99525-567-17,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1618,97891-789-18,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1619,79201-613-19,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1620,82342-562-20,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1621,66942-894-21,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1622,19773-537-22,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1623,16825-321-23,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1624,71785-971-24,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1625,69392-412-25,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1626,52983-236-26,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1627,95015-291-27,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1628,25957-833-28,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1629,57393-609-29,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1630,66492-124-30,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1631,41199-296-31,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1632,15347-577-32,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1633,28676-562-33,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1634,60484-907-34,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1635,77709-859-35,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1636,89765-476-36,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1637,74638-350-37,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1638,25145-852-38,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1639,53610-190-39,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1640,55687-111-40,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1641,17963-520-41,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1642,81387-394-42,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1643,83180-833-43,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1644,12849-612-44,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1645,52445-200-45,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1646,34774-710-46,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1647,67502-432-47,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1648,50572-565-48,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1649,62736-714-49,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1650,73003-233-50,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1651,81975-749-51,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1652,77885-741-52,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1653,96786-637-53,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1654,96489-576-54,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1655,94095-938-55,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1656,80240-651-56,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1657,12174-748-57,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1658,77707-990-58,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1659,89101-374-59,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1660,19238-248-60,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1661,44855-919-61,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1662,48595-189-62,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1663,68042-308-63,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1664,93159-282-64,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1665,30942-239-65,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1666,74035-988-66,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1667,56687-642-67,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1668,16929-621-68,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1669,33683-964-69,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1670,64134-721-70,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1671,50607-442-71,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1672,51579-237-72,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1673,27040-325-73,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1674,64469-303-74,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1675,67823-993-75,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1676,58702-724-76,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1677,70541-710-77,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1678,95203-948-78,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1679,76175-409-79,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1680,83790-795-80,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1681,30541-223-81,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1682,84936-765-82,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1683,35262-617-83,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1684,58473-998-84,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1685,98220-640-85,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1686,58846-549-86,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1687,65704-404-87,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1688,52739-219-88,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1689,44598-596-89,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1690,27396-530-90,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1691,47284-543-91,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1692,65762-410-92,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1693,28882-440-93,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1694,72384-598-94,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1695,23063-933-95,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1696,26097-428-96,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1697,27319-561-97,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1698,59512-176-98,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1699,79693-820-99,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1700,20125-750-00,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1701,21834-552-01,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1702,41126-645-02,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1703,96026-912-03,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1704,63960-335-04,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1705,35370-254-05,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1706,84280-700-06,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1707,49704-242-07,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1708,67220-184-08,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1709,46202-993-09,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1710,72414-658-10,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1711,13523-288-11,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1712,30203-467-12,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1713,11557-501-13,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1714,86436-209-14,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1715,37734-224-15,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1716,37063-425-16,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1717,81029-604-17,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1718,19971-664-18,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1719,11037-368-19,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1720,21070-624-20,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1721,38572-517-21,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1722,60946-922-22,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1723,53086-525-23,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1724,57967-591-24,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1725,73880-325-25,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1726,55380-162-26,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1727,14558-883-27,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1728,62616-795-28,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1729,38405-497-29,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1730,15674-778-30,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1731,42888-437-31,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1732,27427-786-32,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1733,73980-238-33,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1734,52400-889-34,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1735,91922-124-35,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1736,10060-160-36,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1737,63243-419-37,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1738,34048-527-38,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1739,21123-881-39,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1740,57594-194-40,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1741,85395-973-41,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1742,91241-162-42,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1743,12015-243-43,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1744,78898-853-44,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1745,23104-357-45,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1746,50362-918-46,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1747,56133-251-47,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1748,52677-457-48,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1749,58786-319-49,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1750,88036-767-50,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1751,43566-256-51,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1752,49266-597-52,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1753,24250-759-53,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1754,33315-386-54,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1755,14862-697-55,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1756,22628-519-56,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1757,64909-747-57,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1758,21820-982-58,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1759,98918-968-59,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1760,87878-995-60,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1761,87158-520-61,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1762,18303-965-62,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1763,22907-708-63,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1764,65715-729-64,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1765,31491-716-65,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1766,53722-835-66,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1767,80665-801-67,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1768,99659-319-68,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1769,30223-497-69,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1770,23082-673-70,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1771,68942-832-71,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1772,44153-613-72,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
