product_id,sku,product_name,category,subcategory,brand,unit_cost,unit_price,is_active
5649,SKU-ELE-005649,Titan Smartphones Model-650,Electronics,Smartphones,Titan,420,936.74,1
5650,SKU-APP-005650,Echo Sportswear Model-651,Apparel,Sportswear,Echo,188.49,417,1
5651,SKU-TOY-005651,Titan Board Games Model-652,Toys & Games,Board Games,Titan,260.68,503.08,1
5652,SKU-HOM-005652,Prism Storage Model-653,Home & Kitchen,Storage,Prism,323.75,413.78,1
5653,SKU-APP-005653,Lumina Women's Clothing Model-654,Apparel,Women's Clothing,Lumina,228.18,294.6,1
5654,SKU-BEA-005654,Summit Personal Care Model-655,Beauty & Care,Personal Care,Summit,362.04,853.4,1
5655,SKU-BEA-005655,Sol Personal Care Model-656,Beauty & Care,Personal Care,Sol,393.21,795.37,1
5656,SKU-AUT-005656,Nova Oils & Fluids Model-657,Automotive,Oils & Fluids,Nova,363.95,807.27,1
5657,SKU-APP-005657,Nova Accessories Model-658,Apparel,Accessories,Nova,440.88,888.56,1
5658,SKU-APP-005658,Apex Accessories Model-659,Apparel,Accessories,Apex,37.34,84.39,1
5659,SKU-AUT-005659,Echo Interior Accessories Model-660,Automotive,Interior Accessories,Echo,217.4,438.46,1
5660,SKU-SPO-005660,Summit Water Sports Model-661,Sports & Outdoors,Water Sports,Summit,95.87,182.29,1
5661,SKU-GRO-005661,Aura Condiments Model-662,Grocery & Pantry,Condiments,Aura,124.79,195.11,1
5662,SKU-GRO-005662,Apex Condiments Model-663,Grocery & Pantry,Condiments,Apex,430.82,564.26,1
5663,SKU-TOY-005663,Zenith Educational Toys Model-664,Toys & Games,Educational Toys,Zenith,338.07,452.75,1
5664,SKU-HOM-005664,Summit Storage Model-665,Home & Kitchen,Storage,Summit,402.91,557.84,1
5665,SKU-BEA-005665,Pulse Fragrances Model-666,Beauty & Care,Fragrances,Pulse,246.07,521.85,1
5666,SKU-TOY-005666,Echo Action Figures Model-667,Toys & Games,Action Figures,Echo,333.16,703.85,1
5667,SKU-GRO-005667,Horizon Beverages Model-668,Grocery & Pantry,Beverages,Horizon,95.4,233.79,0
5668,SKU-BEA-005668,Lumina Fragrances Model-669,Beauty & Care,Fragrances,Lumina,269.9,432.02,1
5669,SKU-BEA-005669,Echo Fragrances Model-670,Beauty & Care,Fragrances,Echo,141.62,282.77,1
5670,SKU-BEA-005670,Summit Haircare Model-671,Beauty & Care,Haircare,Summit,46.94,82.37,1
5671,SKU-TOY-005671,Horizon Board Games Model-672,Toys & Games,Board Games,Horizon,444.99,1023.03,1
5672,SKU-ELE-005672,Lumina Audio & Headphones Model-673,Electronics,Audio & Headphones,Lumina,161.74,219.51,1
5673,SKU-ELE-005673,Sol Wearables Model-674,Electronics,Wearables,Sol,422.83,1026.26,1
5674,SKU-ELE-005674,Velocity Accessories Model-675,Electronics,Accessories,Velocity,379.53,879.34,1
5675,SKU-HOM-005675,Matrix Decor Model-676,Home & Kitchen,Decor,Matrix,191.83,476.98,1
5676,SKU-ELE-005676,Zenith Accessories Model-677,Electronics,Accessories,Zenith,10.99,17.26,1
5677,SKU-AUT-005677,Horizon Interior Accessories Model-678,Automotive,Interior Accessories,Horizon,292.74,546.35,1
5678,SKU-ELE-005678,Summit Wearables Model-679,Electronics,Wearables,Summit,308.3,619.43,1
5679,SKU-BEA-005679,Lumina Haircare Model-680,Beauty & Care,Haircare,Lumina,87.43,214.94,1
5680,SKU-TOY-005680,Aura Action Figures Model-681,Toys & Games,Action Figures,Aura,135.95,186.85,1
5681,SKU-ELE-005681,Pulse Accessories Model-682,Electronics,Accessories,Pulse,308.55,477.03,0
5682,SKU-BEA-005682,Vortex Fragrances Model-683,Beauty & Care,Fragrances,Vortex,119.78,246.06,1
5683,SKU-BEA-005683,Vortex Skincare Model-684,Beauty & Care,Skincare,Vortex,56.14,118.35,1
5684,SKU-TOY-005684,Apex Action Figures Model-685,Toys & Games,Action Figures,Apex,22.6,41.67,1
5685,SKU-SPO-005685,Apex Cycling Model-686,Sports & Outdoors,Cycling,Apex,410.71,606.85,1
5686,SKU-GRO-005686,Echo Beverages Model-687,Grocery & Pantry,Beverages,Echo,339.12,720.28,1
5687,SKU-AUT-005687,Velocity Car Care Model-688,Automotive,Car Care,Velocity,108.72,206.24,1
5688,SKU-GRO-005688,Titan Breakfast Model-689,Grocery & Pantry,Breakfast,Titan,263.06,411.19,1
5689,SKU-SPO-005689,Lumina Team Sports Model-690,Sports & Outdoors,Team Sports,Lumina,424.03,861.5,1
5690,SKU-TOY-005690,Velocity Outdoor Toys Model-691,Toys & Games,Outdoor Toys,Velocity,50.71,65.32,1
5691,SKU-ELE-005691,Matrix Wearables Model-692,Electronics,Wearables,Matrix,51.39,128.47,1
5692,SKU-ELE-005692,Titan Smartphones Model-693,Electronics,Smartphones,Titan,330.41,499.88,1
5693,SKU-SPO-005693,Apex Fitness Gear Model-694,Sports & Outdoors,Fitness Gear,Apex,34.48,45.86,1
5694,SKU-SPO-005694,Apex Fitness Gear Model-695,Sports & Outdoors,Fitness Gear,Apex,309.73,475.42,1
5695,SKU-SPO-005695,Apex Water Sports Model-696,Sports & Outdoors,Water Sports,Apex,296.67,606.38,1
5696,SKU-BEA-005696,Echo Skincare Model-697,Beauty & Care,Skincare,Echo,386.21,734.95,1
5697,SKU-ELE-005697,Titan Smart Home Model-698,Electronics,Smart Home,Titan,367.16,815.12,1
5698,SKU-HOM-005698,Aura Small Appliances Model-699,Home & Kitchen,Small Appliances,Aura,320.79,455.15,1
5699,SKU-GRO-005699,Prism Snacks Model-700,Grocery & Pantry,Snacks,Prism,325.84,789.64,1
5700,SKU-TOY-005700,Apex Board Games Model-701,Toys & Games,Board Games,Apex,86.57,164.34,1
5701,SKU-TOY-005701,Velocity Board Games Model-702,Toys & Games,Board Games,Velocity,239.67,510.53,1
5702,SKU-ELE-005702,Horizon Accessories Model-703,Electronics,Accessories,Horizon,370.27,495.94,1
5703,SKU-BEA-005703,Vortex Skincare Model-704,Beauty & Care,Skincare,Vortex,49.13,81.44,1
5704,SKU-GRO-005704,Matrix Condiments Model-705,Grocery & Pantry,Condiments,Matrix,31.76,60.44,1
5705,SKU-APP-005705,Prism Sportswear Model-706,Apparel,Sportswear,Prism,219.89,503.99,1
5706,SKU-AUT-005706,Summit Oils & Fluids Model-707,Automotive,Oils & Fluids,Summit,227.04,483.87,1
5707,SKU-AUT-005707,Pulse Interior Accessories Model-708,Automotive,Interior Accessories,Pulse,347.78,745.8,0
5708,SKU-HOM-005708,Nova Small Appliances Model-709,Home & Kitchen,Small Appliances,Nova,422.13,778.33,1
5709,SKU-TOY-005709,Prism Educational Toys Model-710,Toys & Games,Educational Toys,Prism,29.16,59.99,1
5710,SKU-HOM-005710,Horizon Bedding Model-711,Home & Kitchen,Bedding,Horizon,285.64,556.86,1
5711,SKU-ELE-005711,Velocity Smartphones Model-712,Electronics,Smartphones,Velocity,215.39,356.71,1
5712,SKU-ELE-005712,Titan Smartphones Model-713,Electronics,Smartphones,Titan,201.1,478.21,1
5713,SKU-TOY-005713,Apex Action Figures Model-714,Toys & Games,Action Figures,Apex,272.33,585.56,1
5714,SKU-TOY-005714,Lumina Action Figures Model-715,Toys & Games,Action Figures,Lumina,199.97,369.59,1
5715,SKU-ELE-005715,Titan Audio & Headphones Model-716,Electronics,Audio & Headphones,Titan,193.11,278.43,1
5716,SKU-APP-005716,Apex Outerwear Model-717,Apparel,Outerwear,Apex,433.85,734.32,1
5717,SKU-HOM-005717,Aura Furniture Model-718,Home & Kitchen,Furniture,Aura,218.27,315.76,1
5718,SKU-SPO-005718,Pulse Water Sports Model-719,Sports & Outdoors,Water Sports,Pulse,96.87,143.6,1
5719,SKU-GRO-005719,Velocity Breakfast Model-720,Grocery & Pantry,Breakfast,Velocity,316.38,511.8,1
5720,SKU-GRO-005720,Lumina Breakfast Model-721,Grocery & Pantry,Breakfast,Lumina,316.73,588.26,1
5721,SKU-ELE-005721,Matrix Wearables Model-722,Electronics,Wearables,Matrix,254.54,374.76,1
5722,SKU-HOM-005722,Lumina Decor Model-723,Home & Kitchen,Decor,Lumina,53.98,123.1,1
5723,SKU-SPO-005723,Prism Cycling Model-724,Sports & Outdoors,Cycling,Prism,203.32,431.74,1
5724,SKU-APP-005724,Lumina Footwear Model-725,Apparel,Footwear,Lumina,227.38,481.1,1
5725,SKU-ELE-005725,Apex Smart Home Model-726,Electronics,Smart Home,Apex,93.69,169.68,1
5726,SKU-GRO-005726,Aura Beverages Model-727,Grocery & Pantry,Beverages,Aura,309.93,698.23,1
5727,SKU-AUT-005727,Aura Interior Accessories Model-728,Automotive,Interior Accessories,Aura,156.46,209.32,1
5728,SKU-BEA-005728,Zenith Skincare Model-729,Beauty & Care,Skincare,Zenith,58.22,98.05,1
5729,SKU-AUT-005729,Echo Car Care Model-730,Automotive,Car Care,Echo,141.75,224.69,1
5730,SKU-AUT-005730,Velocity Tools & Equipment Model-731,Automotive,Tools & Equipment,Velocity,432.72,667.05,1
5731,SKU-AUT-005731,Apex Interior Accessories Model-732,Automotive,Interior Accessories,Apex,176.6,224.72,1
5732,SKU-HOM-005732,Horizon Small Appliances Model-733,Home & Kitchen,Small Appliances,Horizon,285.2,457.08,1
5733,SKU-SPO-005733,Summit Cycling Model-734,Sports & Outdoors,Cycling,Summit,169.09,223.69,1
5734,SKU-TOY-005734,Lumina Outdoor Toys Model-735,Toys & Games,Outdoor Toys,Lumina,298.31,650.14,1
5735,SKU-GRO-005735,Pulse Canned Goods Model-736,Grocery & Pantry,Canned Goods,Pulse,178.16,389.92,1
5736,SKU-AUT-005736,Nova Interior Accessories Model-737,Automotive,Interior Accessories,Nova,268.24,607.63,1
5737,SKU-APP-005737,Matrix Women's Clothing Model-738,Apparel,Women's Clothing,Matrix,255.02,527.09,1
5738,SKU-AUT-005738,Titan Interior Accessories Model-739,Automotive,Interior Accessories,Titan,231.51,450.34,1
5739,SKU-TOY-005739,Matrix Action Figures Model-740,Toys & Games,Action Figures,Matrix,438.45,737.48,1
5740,SKU-BEA-005740,Vortex Skincare Model-741,Beauty & Care,Skincare,Vortex,301.17,694.16,1
5741,SKU-GRO-005741,Nova Canned Goods Model-742,Grocery & Pantry,Canned Goods,Nova,409.56,613.24,1
5742,SKU-SPO-005742,Apex Cycling Model-743,Sports & Outdoors,Cycling,Apex,164.79,331.75,1
5743,SKU-AUT-005743,Echo Tools & Equipment Model-744,Automotive,Tools & Equipment,Echo,392.2,938.93,1
5744,SKU-TOY-005744,Nova Action Figures Model-745,Toys & Games,Action Figures,Nova,400.28,633.57,1
5745,SKU-TOY-005745,Apex Puzzles Model-746,Toys & Games,Puzzles,Apex,402.9,724.27,1
5746,SKU-GRO-005746,Matrix Snacks Model-747,Grocery & Pantry,Snacks,Matrix,14.09,19.83,1
5747,SKU-HOM-005747,Pulse Decor Model-748,Home & Kitchen,Decor,Pulse,58.62,142.28,1
5748,SKU-SPO-005748,Vortex Team Sports Model-749,Sports & Outdoors,Team Sports,Vortex,376.16,936.1,1
5749,SKU-ELE-005749,Zenith Smartphones Model-750,Electronics,Smartphones,Zenith,197.32,331.74,1
5750,SKU-BEA-005750,Apex Haircare Model-751,Beauty & Care,Haircare,Apex,308.89,449.36,1
5751,SKU-GRO-005751,Prism Canned Goods Model-752,Grocery & Pantry,Canned Goods,Prism,35.95,60.01,1
5752,SKU-APP-005752,Prism Women's Clothing Model-753,Apparel,Women's Clothing,Prism,45.45,92.27,1
5753,SKU-HOM-005753,Matrix Decor Model-754,Home & Kitchen,Decor,Matrix,193.61,443.4,1
5754,SKU-TOY-005754,Lumina Puzzles Model-755,Toys & Games,Puzzles,Lumina,416.65,871.83,1
5755,SKU-TOY-005755,Vortex Outdoor Toys Model-756,Toys & Games,Outdoor Toys,Vortex,319.48,503.79,1
5756,SKU-AUT-005756,Velocity Tools & Equipment Model-757,Automotive,Tools & Equipment,Velocity,419.3,983.06,1
5757,SKU-SPO-005757,Pulse Fitness Gear Model-758,Sports & Outdoors,Fitness Gear,Pulse,188.98,375.99,1
5758,SKU-APP-005758,Velocity Sportswear Model-759,Apparel,Sportswear,Velocity,219.13,351.47,1
5759,SKU-AUT-005759,Aura Tools & Equipment Model-760,Automotive,Tools & Equipment,Aura,237.24,442.94,1
5760,SKU-AUT-005760,Sol Car Care Model-761,Automotive,Car Care,Sol,28.18,51.64,1
5761,SKU-TOY-005761,Prism Educational Toys Model-762,Toys & Games,Educational Toys,Prism,56.09,119.18,1
5762,SKU-ELE-005762,Echo Smart Home Model-763,Electronics,Smart Home,Echo,411.87,605.95,1
5763,SKU-ELE-005763,Titan Smartphones Model-764,Electronics,Smartphones,Titan,53.86,130.11,1
5764,SKU-GRO-005764,Titan Breakfast Model-765,Grocery & Pantry,Breakfast,Titan,28.38,49.87,1
5765,SKU-SPO-005765,Horizon Cycling Model-766,Sports & Outdoors,Cycling,Horizon,7.55,17.69,1
5766,SKU-TOY-005766,Matrix Puzzles Model-767,Toys & Games,Puzzles,Matrix,293.22,659.45,1
5767,SKU-GRO-005767,Nova Canned Goods Model-768,Grocery & Pantry,Canned Goods,Nova,237.72,334.48,1
5768,SKU-ELE-005768,Apex Wearables Model-769,Electronics,Wearables,Apex,358.63,609.05,1
5769,SKU-ELE-005769,Horizon Accessories Model-770,Electronics,Accessories,Horizon,262.69,543.7,0
5770,SKU-APP-005770,Apex Footwear Model-771,Apparel,Footwear,Apex,402.69,689.04,1
5771,SKU-TOY-005771,Sol Puzzles Model-772,Toys & Games,Puzzles,Sol,406.47,723.76,1
5772,SKU-APP-005772,Titan Men's Clothing Model-773,Apparel,Men's Clothing,Titan,343.84,750.73,1
5773,SKU-APP-005773,Pulse Women's Clothing Model-774,Apparel,Women's Clothing,Pulse,283.78,382.96,1
5774,SKU-TOY-005774,Echo Board Games Model-775,Toys & Games,Board Games,Echo,70.1,168.32,1
5775,SKU-TOY-005775,Matrix Action Figures Model-776,Toys & Games,Action Figures,Matrix,274.25,471.54,1
5776,SKU-ELE-005776,Aura Smartphones Model-777,Electronics,Smartphones,Aura,384.9,787.43,1
5777,SKU-HOM-005777,Echo Furniture Model-778,Home & Kitchen,Furniture,Echo,14.71,18.68,1
5778,SKU-SPO-005778,Horizon Water Sports Model-779,Sports & Outdoors,Water Sports,Horizon,288.51,586.47,1
5779,SKU-APP-005779,Aura Women's Clothing Model-780,Apparel,Women's Clothing,Aura,415.74,628.81,1
5780,SKU-GRO-005780,Nova Beverages Model-781,Grocery & Pantry,Beverages,Nova,323.72,764.06,1
5781,SKU-SPO-005781,Aura Cycling Model-782,Sports & Outdoors,Cycling,Aura,366.3,786.98,1
5782,SKU-ELE-005782,Pulse Wearables Model-783,Electronics,Wearables,Pulse,134.04,305.03,1
5783,SKU-ELE-005783,Aura Laptops Model-784,Electronics,Laptops,Aura,213.02,416.62,1
5784,SKU-SPO-005784,Lumina Camping & Hiking Model-785,Sports & Outdoors,Camping & Hiking,Lumina,290.3,573.79,1
5785,SKU-TOY-005785,Zenith Action Figures Model-786,Toys & Games,Action Figures,Zenith,234.19,333.33,1
5786,SKU-SPO-005786,Apex Camping & Hiking Model-787,Sports & Outdoors,Camping & Hiking,Apex,67.46,128.36,1
5787,SKU-HOM-005787,Horizon Cookware Model-788,Home & Kitchen,Cookware,Horizon,168.72,415.65,1
5788,SKU-TOY-005788,Nova Action Figures Model-789,Toys & Games,Action Figures,Nova,407.99,533.67,1
5789,SKU-AUT-005789,Summit Car Care Model-790,Automotive,Car Care,Summit,221.59,405.04,1
5790,SKU-HOM-005790,Aura Furniture Model-791,Home & Kitchen,Furniture,Aura,58.85,130.19,1
5791,SKU-BEA-005791,Apex Personal Care Model-792,Beauty & Care,Personal Care,Apex,349.46,609.28,1
5792,SKU-HOM-005792,Nova Storage Model-793,Home & Kitchen,Storage,Nova,314.96,769.12,1
5793,SKU-BEA-005793,Aura Haircare Model-794,Beauty & Care,Haircare,Aura,246.25,385.35,1
5794,SKU-HOM-005794,Titan Furniture Model-795,Home & Kitchen,Furniture,Titan,325.37,544.68,1
5795,SKU-SPO-005795,Sol Cycling Model-796,Sports & Outdoors,Cycling,Sol,444.89,1067.89,1
5796,SKU-GRO-005796,Sol Breakfast Model-797,Grocery & Pantry,Breakfast,Sol,293.02,674.36,1
5797,SKU-ELE-005797,Echo Accessories Model-798,Electronics,Accessories,Echo,316.83,472.9,1
5798,SKU-ELE-005798,Matrix Audio & Headphones Model-799,Electronics,Audio & Headphones,Matrix,375.33,593.83,1
5799,SKU-HOM-005799,Velocity Small Appliances Model-800,Home & Kitchen,Small Appliances,Velocity,147.8,348.44,1
5800,SKU-GRO-005800,Pulse Condiments Model-801,Grocery & Pantry,Condiments,Pulse,51.24,102.4,1
5801,SKU-APP-005801,Titan Men's Clothing Model-802,Apparel,Men's Clothing,Titan,46.66,81.69,1
5802,SKU-BEA-005802,Echo Haircare Model-803,Beauty & Care,Haircare,Echo,246.75,498.91,1
5803,SKU-ELE-005803,Velocity Accessories Model-804,Electronics,Accessories,Velocity,380.34,756.9,1
5804,SKU-GRO-005804,Aura Canned Goods Model-805,Grocery & Pantry,Canned Goods,Aura,254.9,514.9,1
5805,SKU-BEA-005805,Apex Cosmetics Model-806,Beauty & Care,Cosmetics,Apex,239.03,313.57,1
5806,SKU-ELE-005806,Pulse Smartphones Model-807,Electronics,Smartphones,Pulse,233.47,423.77,1
5807,SKU-AUT-005807,Nova Interior Accessories Model-808,Automotive,Interior Accessories,Nova,254.36,437.58,1
5808,SKU-TOY-005808,Sol Outdoor Toys Model-809,Toys & Games,Outdoor Toys,Sol,181.05,356.34,1
5809,SKU-ELE-005809,Titan Laptops Model-810,Electronics,Laptops,Titan,157.17,304.89,1
5810,SKU-AUT-005810,Apex Interior Accessories Model-811,Automotive,Interior Accessories,Apex,294.46,380.73,0
5811,SKU-GRO-005811,Nova Beverages Model-812,Grocery & Pantry,Beverages,Nova,105.65,188.96,1
5812,SKU-TOY-005812,Prism Puzzles Model-813,Toys & Games,Puzzles,Prism,208.37,377.99,1
5813,SKU-APP-005813,Matrix Outerwear Model-814,Apparel,Outerwear,Matrix,255.15,457.9,1
5814,SKU-ELE-005814,Prism Smart Home Model-815,Electronics,Smart Home,Prism,84.13,148.95,1
5815,SKU-SPO-005815,Sol Water Sports Model-816,Sports & Outdoors,Water Sports,Sol,60.94,104.87,1
5816,SKU-SPO-005816,Horizon Team Sports Model-817,Sports & Outdoors,Team Sports,Horizon,364.13,862.84,1
5817,SKU-HOM-005817,Titan Decor Model-818,Home & Kitchen,Decor,Titan,321.43,485.62,1
5818,SKU-ELE-005818,Aura Laptops Model-819,Electronics,Laptops,Aura,433.6,680.08,1
5819,SKU-HOM-005819,Velocity Small Appliances Model-820,Home & Kitchen,Small Appliances,Velocity,33.94,54.34,1
5820,SKU-GRO-005820,Sol Breakfast Model-821,Grocery & Pantry,Breakfast,Sol,434.44,1030.8,1
5821,SKU-SPO-005821,Echo Cycling Model-822,Sports & Outdoors,Cycling,Echo,158.23,368.52,1
5822,SKU-TOY-005822,Titan Puzzles Model-823,Toys & Games,Puzzles,Titan,407.38,718.78,1
5823,SKU-AUT-005823,Prism Oils & Fluids Model-824,Automotive,Oils & Fluids,Prism,248.49,382.53,1
5824,SKU-GRO-005824,Titan Organic Foods Model-825,Grocery & Pantry,Organic Foods,Titan,229.22,482.95,1
5825,SKU-BEA-005825,Prism Cosmetics Model-826,Beauty & Care,Cosmetics,Prism,178.89,285.48,1
5826,SKU-AUT-005826,Titan Tools & Equipment Model-827,Automotive,Tools & Equipment,Titan,434.54,793.82,1
5827,SKU-TOY-005827,Prism Action Figures Model-828,Toys & Games,Action Figures,Prism,262.7,627.32,1
5828,SKU-SPO-005828,Horizon Team Sports Model-829,Sports & Outdoors,Team Sports,Horizon,436.89,913.47,1
5829,SKU-AUT-005829,Velocity Oils & Fluids Model-830,Automotive,Oils & Fluids,Velocity,448.47,812.97,1
5830,SKU-HOM-005830,Sol Furniture Model-831,Home & Kitchen,Furniture,Sol,25.54,36.34,1
5831,SKU-AUT-005831,Apex Car Care Model-832,Automotive,Car Care,Apex,276.12,375,1
5832,SKU-APP-005832,Horizon Women's Clothing Model-833,Apparel,Women's Clothing,Horizon,21.72,49.27,1
5833,SKU-HOM-005833,Aura Furniture Model-834,Home & Kitchen,Furniture,Aura,124.44,274.77,1
5834,SKU-GRO-005834,Titan Condiments Model-835,Grocery & Pantry,Condiments,Titan,85.25,109.97,1
5835,SKU-SPO-005835,Prism Cycling Model-836,Sports & Outdoors,Cycling,Prism,169.42,381.14,1
5836,SKU-HOM-005836,Vortex Furniture Model-837,Home & Kitchen,Furniture,Vortex,73.8,154.69,1
5837,SKU-SPO-005837,Zenith Team Sports Model-838,Sports & Outdoors,Team Sports,Zenith,201.42,496.63,1
5838,SKU-BEA-005838,Pulse Personal Care Model-839,Beauty & Care,Personal Care,Pulse,149.6,296.66,1
5839,SKU-GRO-005839,Prism Canned Goods Model-840,Grocery & Pantry,Canned Goods,Prism,49.81,76.87,1
5840,SKU-BEA-005840,Echo Skincare Model-841,Beauty & Care,Skincare,Echo,333.29,780.53,1
5841,SKU-ELE-005841,Sol Audio & Headphones Model-842,Electronics,Audio & Headphones,Sol,129.19,184.08,1
5842,SKU-APP-005842,Vortex Women's Clothing Model-843,Apparel,Women's Clothing,Vortex,287.17,503.11,1
5843,SKU-GRO-005843,Nova Canned Goods Model-844,Grocery & Pantry,Canned Goods,Nova,122.59,165.73,1
5844,SKU-HOM-005844,Nova Storage Model-845,Home & Kitchen,Storage,Nova,407.1,583.84,1
5845,SKU-BEA-005845,Vortex Personal Care Model-846,Beauty & Care,Personal Care,Vortex,414.11,1035.02,1
5846,SKU-AUT-005846,Matrix Oils & Fluids Model-847,Automotive,Oils & Fluids,Matrix,207.29,441.72,1
5847,SKU-HOM-005847,Aura Storage Model-848,Home & Kitchen,Storage,Aura,169.21,337.84,1
5848,SKU-ELE-005848,Vortex Laptops Model-849,Electronics,Laptops,Vortex,144.67,262.98,1
5849,SKU-HOM-005849,Pulse Small Appliances Model-850,Home & Kitchen,Small Appliances,Pulse,401.73,795.93,1
5850,SKU-GRO-005850,Aura Organic Foods Model-851,Grocery & Pantry,Organic Foods,Aura,273.91,649.93,1
5851,SKU-APP-005851,Echo Accessories Model-852,Apparel,Accessories,Echo,447.38,641.49,1
5852,SKU-BEA-005852,Echo Skincare Model-853,Beauty & Care,Skincare,Echo,430.48,1032.74,1
5853,SKU-TOY-005853,Aura Outdoor Toys Model-854,Toys & Games,Outdoor Toys,Aura,368.36,561,1
5854,SKU-AUT-005854,Velocity Interior Accessories Model-855,Automotive,Interior Accessories,Velocity,449.81,1019.36,1
5855,SKU-SPO-005855,Echo Camping & Hiking Model-856,Sports & Outdoors,Camping & Hiking,Echo,114.56,232.76,1
5856,SKU-BEA-005856,Echo Personal Care Model-857,Beauty & Care,Personal Care,Echo,57.34,110.17,1
5857,SKU-BEA-005857,Echo Skincare Model-858,Beauty & Care,Skincare,Echo,300.64,459.51,1
5858,SKU-GRO-005858,Lumina Organic Foods Model-859,Grocery & Pantry,Organic Foods,Lumina,255.34,499.52,1
5859,SKU-SPO-005859,Aura Cycling Model-860,Sports & Outdoors,Cycling,Aura,138.99,277.29,1
5860,SKU-ELE-005860,Zenith Laptops Model-861,Electronics,Laptops,Zenith,61.33,106.69,1
5861,SKU-APP-005861,Titan Sportswear Model-862,Apparel,Sportswear,Titan,329.83,637.08,1
5862,SKU-APP-005862,Velocity Men's Clothing Model-863,Apparel,Men's Clothing,Velocity,160.13,363.94,1
5863,SKU-SPO-005863,Lumina Fitness Gear Model-864,Sports & Outdoors,Fitness Gear,Lumina,446.68,683.35,1
5864,SKU-AUT-005864,Aura Oils & Fluids Model-865,Automotive,Oils & Fluids,Aura,296.52,616.74,1
5865,SKU-SPO-005865,Prism Team Sports Model-866,Sports & Outdoors,Team Sports,Prism,72.89,93.94,1
5866,SKU-TOY-005866,Summit Outdoor Toys Model-867,Toys & Games,Outdoor Toys,Summit,56.8,115.53,1
5867,SKU-ELE-005867,Aura Laptops Model-868,Electronics,Laptops,Aura,187.17,382.68,1
5868,SKU-GRO-005868,Nova Beverages Model-869,Grocery & Pantry,Beverages,Nova,333.22,807.05,1
5869,SKU-HOM-005869,Pulse Small Appliances Model-870,Home & Kitchen,Small Appliances,Pulse,335.18,705.98,1
5870,SKU-SPO-005870,Apex Fitness Gear Model-871,Sports & Outdoors,Fitness Gear,Apex,398.36,591.04,1
5871,SKU-ELE-005871,Lumina Accessories Model-872,Electronics,Accessories,Lumina,178.23,342.64,1
5872,SKU-TOY-005872,Echo Puzzles Model-873,Toys & Games,Puzzles,Echo,313.99,504.28,1
5873,SKU-AUT-005873,Summit Car Care Model-874,Automotive,Car Care,Summit,40.98,66.74,1
5874,SKU-AUT-005874,Vortex Interior Accessories Model-875,Automotive,Interior Accessories,Vortex,267.7,656.01,1
5875,SKU-GRO-005875,Nova Canned Goods Model-876,Grocery & Pantry,Canned Goods,Nova,100.42,193.38,1
5876,SKU-AUT-005876,Velocity Oils & Fluids Model-877,Automotive,Oils & Fluids,Velocity,234.99,423.49,1
5877,SKU-TOY-005877,Horizon Outdoor Toys Model-878,Toys & Games,Outdoor Toys,Horizon,152.87,295.35,1
5878,SKU-AUT-005878,Aura Interior Accessories Model-879,Automotive,Interior Accessories,Aura,161.19,240.17,1
5879,SKU-HOM-005879,Prism Furniture Model-880,Home & Kitchen,Furniture,Prism,36.11,71.79,0
5880,SKU-GRO-005880,Vortex Beverages Model-881,Grocery & Pantry,Beverages,Vortex,178.21,366.25,1
5881,SKU-ELE-005881,Vortex Smart Home Model-882,Electronics,Smart Home,Vortex,290.73,382.7,1
5882,SKU-BEA-005882,Apex Skincare Model-883,Beauty & Care,Skincare,Apex,318.59,471.67,1
5883,SKU-ELE-005883,Pulse Smart Home Model-884,Electronics,Smart Home,Pulse,124.89,192.28,1
5884,SKU-HOM-005884,Titan Decor Model-885,Home & Kitchen,Decor,Titan,448.56,697.05,1
5885,SKU-AUT-005885,Apex Interior Accessories Model-886,Automotive,Interior Accessories,Apex,297.7,428.02,1
5886,SKU-SPO-005886,Vortex Team Sports Model-887,Sports & Outdoors,Team Sports,Vortex,369.15,658.16,1
5887,SKU-HOM-005887,Velocity Decor Model-888,Home & Kitchen,Decor,Velocity,289.24,505.68,1
5888,SKU-AUT-005888,Titan Car Care Model-889,Automotive,Car Care,Titan,365.57,546.59,1
5889,SKU-HOM-005889,Horizon Storage Model-890,Home & Kitchen,Storage,Horizon,14.7,32.84,1
5890,SKU-AUT-005890,Pulse Car Care Model-891,Automotive,Car Care,Pulse,223.3,364.72,1
5891,SKU-TOY-005891,Matrix Action Figures Model-892,Toys & Games,Action Figures,Matrix,388.95,650.02,1
5892,SKU-HOM-005892,Zenith Cookware Model-893,Home & Kitchen,Cookware,Zenith,168.54,238.64,1
5893,SKU-TOY-005893,Lumina Outdoor Toys Model-894,Toys & Games,Outdoor Toys,Lumina,373.24,772.96,1
5894,SKU-AUT-005894,Matrix Tools & Equipment Model-895,Automotive,Tools & Equipment,Matrix,240.63,508.42,1
5895,SKU-SPO-005895,Matrix Camping & Hiking Model-896,Sports & Outdoors,Camping & Hiking,Matrix,429.79,850.26,1
5896,SKU-BEA-005896,Titan Haircare Model-897,Beauty & Care,Haircare,Titan,60.92,77.76,1
5897,SKU-APP-005897,Echo Sportswear Model-898,Apparel,Sportswear,Echo,42.19,63.12,1
5898,SKU-APP-005898,Lumina Accessories Model-899,Apparel,Accessories,Lumina,268.21,546.14,1
5899,SKU-HOM-005899,Echo Cookware Model-900,Home & Kitchen,Cookware,Echo,322.5,720.4,1
