location_id,location_name,location_type,region,city,state,postal_code,square_feet,opened_date
669,Store #0669 - Sacramento,Store,Midwest,Sacramento,CA,95801,110523,2017-07-15
670,Store #0670 - Los Angeles,Store,West,Los Angeles,CA,90001,8358,2015-08-28
671,Store #0671 - San Antonio,Store,South,San Antonio,TX,78201,65603,2018-04-29
672,Store #0672 - Portland,Store,South,Portland,OR,97201,87876,2019-09-08
673,Store #0673 - Louisville,Store,North,Louisville,KY,40201,91063,2017-04-10
674,Store #0674 - Tucson,Store,West,Tucson,AZ,85701,17115,2014-02-25
675,Store #0675 - Oklahoma City,Store,South,Oklahoma City,OK,73101,113562,2017-01-08
676,Store #0676 - Boston,Store,East,Boston,MA,02101,37117,2020-02-07
677,Store #0677 - Washington,Store,North,Washington,DC,20001,32374,2021-05-04
678,Store #0678 - Louisville,Store,North,Louisville,KY,40201,24966,2021-04-10
679,Store #0679 - Houston,Store,Midwest,Houston,TX,77001,27684,2019-07-12
680,Store #0680 - Raleigh,Store,North,Raleigh,NC,27601,45109,2018-01-21
681,Store #0681 - Phoenix,Store,East,Phoenix,AZ,85001,71949,2023-03-22
682,Store #0682 - Seattle,Store,East,Seattle,WA,98101,28631,2022-01-21
683,Store #0683 - Austin,Store,North,Austin,TX,78701,105911,2014-09-30
684,Store #0684 - Sacramento,Store,North,Sacramento,CA,95801,65082,2019-08-14
685,Store #0685 - Las Vegas,Store,West,Las Vegas,NV,89101,118404,2021-07-29
686,Store #0686 - Albuquerque,Store,West,Albuquerque,NM,87101,87007,2019-06-09
687,Store #0687 - Baltimore,Store,South,Baltimore,MD,21201,90370,2013-10-11
688,Store #0688 - Baltimore,Store,North,Baltimore,MD,21201,106148,2019-05-06
689,Store #0689 - San Francisco,Store,West,San Francisco,CA,94101,44265,2015-08-09
690,Store #0690 - Detroit,Store,North,Detroit,MI,48201,113786,2016-03-28
691,Store #0691 - Seattle,Store,East,Seattle,WA,98101,37219,2014-10-09
692,Store #0692 - Philadelphia,Store,Midwest,Philadelphia,PA,19101,18811,2018-06-20
693,Store #0693 - Omaha,Store,West,Omaha,NE,68101,91296,2022-02-14
694,Store #0694 - Houston,Store,North,Houston,TX,77001,103596,2014-01-11
695,Store #0695 - Houston,Store,West,Houston,TX,77001,19973,2018-02-02
696,Store #0696 - Atlanta,Store,South,Atlanta,GA,30301,7463,2022-09-11
697,Store #0697 - San Antonio,Store,South,San Antonio,TX,78201,46726,2013-11-07
698,Store #0698 - Washington,Store,East,Washington,DC,20001,56153,2022-07-27
699,Store #0699 - Oklahoma City,Store,East,Oklahoma City,OK,73101,115229,2018-03-08
700,Store #0700 - Miami,Store,East,Miami,FL,33101,100934,2018-03-07
701,Store #0701 - Charlotte,Store,South,Charlotte,NC,28201,86053,2020-11-19
702,Store #0702 - Atlanta,Store,Midwest,Atlanta,GA,30301,116690,2016-11-03
703,Store #0703 - San Jose,Store,East,San Jose,CA,95101,98943,2017-03-02
704,Store #0704 - San Jose,Store,North,San Jose,CA,95101,55414,2016-07-08
705,Store #0705 - El Paso,Store,North,El Paso,TX,79901,81966,2014-09-08
706,Store #0706 - Charlotte,Store,East,Charlotte,NC,28201,18206,2016-01-21
707,Store #0707 - Miami,Store,South,Miami,FL,33101,119664,2019-12-25
708,Store #0708 - Memphis,Store,South,Memphis,TN,38101,54512,2015-04-23
709,Store #0709 - Colorado Springs,Store,East,Colorado Springs,CO,80901,95543,2023-02-01
710,Store #0710 - Milwaukee,Store,West,Milwaukee,WI,53201,100405,2022-09-24
711,Store #0711 - Albuquerque,Store,Midwest,Albuquerque,NM,87101,9484,2022-09-02
712,Store #0712 - Fresno,Store,Midwest,Fresno,CA,93701,101139,2021-09-25
713,Store #0713 - San Diego,Store,East,San Diego,CA,92101,91021,2016-02-18
714,Store #0714 - Dallas,Store,East,Dallas,TX,75201,24383,2019-03-30
715,Store #0715 - Baltimore,Store,West,Baltimore,MD,21201,117628,2020-03-09
716,Store #0716 - Columbus,Store,South,Columbus,OH,43201,90635,2022-09-17
717,Store #0717 - Las Vegas,Store,North,Las Vegas,NV,89101,28239,2020-03-17
718,Store #0718 - Austin,Store,West,Austin,TX,78701,82831,2014-10-19
719,Store #0719 - Atlanta,Store,Midwest,Atlanta,GA,30301,59856,2014-02-27
720,Store #0720 - Fort Worth,Store,North,Fort Worth,TX,76101,50967,2019-06-19
721,Store #0721 - Indianapolis,Store,South,Indianapolis,IN,46201,72252,2014-11-03
722,Store #0722 - El Paso,Store,North,El Paso,TX,79901,17763,2015-05-17
723,Store #0723 - Washington,Store,West,Washington,DC,20001,54942,2021-03-22
724,Store #0724 - Boston,Store,South,Boston,MA,02101,101192,2014-01-09
725,Store #0725 - Austin,Store,Midwest,Austin,TX,78701,33810,2015-10-09
726,Store #0726 - Atlanta,Store,South,Atlanta,GA,30301,49155,2022-04-14
727,Store #0727 - Memphis,Store,Midwest,Memphis,TN,38101,108727,2017-05-30
728,Store #0728 - Austin,Store,North,Austin,TX,78701,28691,2019-09-27
729,Store #0729 - Indianapolis,Store,North,Indianapolis,IN,46201,32869,2017-04-23
730,Store #0730 - Houston,Store,North,Houston,TX,77001,35078,2017-03-09
731,Store #0731 - Las Vegas,Store,East,Las Vegas,NV,89101,15688,2022-02-06
732,Store #0732 - Houston,Store,North,Houston,TX,77001,86815,2018-05-25
733,Store #0733 - Phoenix,Store,South,Phoenix,AZ,85001,60579,2019-09-24
734,Store #0734 - Tucson,Store,North,Tucson,AZ,85701,69959,2023-02-23
735,Store #0735 - Baltimore,Store,Midwest,Baltimore,MD,21201,38997,2016-10-15
736,Store #0736 - Phoenix,Store,Midwest,Phoenix,AZ,85001,77804,2017-09-21
737,Store #0737 - Sacramento,Store,South,Sacramento,CA,95801,38080,2016-11-04
738,Store #0738 - Chicago,Store,East,Chicago,IL,60601,56292,2017-10-21
739,Store #0739 - Atlanta,Store,North,Atlanta,GA,30301,89571,2021-07-14
740,Store #0740 - Indianapolis,Store,West,Indianapolis,IN,46201,100895,2018-05-15
741,Store #0741 - Charlotte,Store,East,Charlotte,NC,28201,88654,2021-11-09
742,Store #0742 - Fort Worth,Store,East,Fort Worth,TX,76101,30282,2017-12-18
743,Store #0743 - Sacramento,Store,North,Sacramento,CA,95801,79423,2022-02-03
744,Store #0744 - Portland,Store,West,Portland,OR,97201,67921,2017-02-20
745,Store #0745 - Columbus,Store,East,Columbus,OH,43201,5599,2023-04-30
746,Store #0746 - Denver,Store,West,Denver,CO,80201,30749,2016-12-02
747,Store #0747 - Los Angeles,Store,South,Los Angeles,CA,90001,60746,2016-11-07
748,Store #0748 - Indianapolis,Store,Midwest,Indianapolis,IN,46201,47754,2019-07-07
749,Store #0749 - Baltimore,Store,West,Baltimore,MD,21201,93903,2018-11-21
750,Store #0750 - Los Angeles,Store,Midwest,Los Angeles,CA,90001,39720,2018-04-16
751,Store #0751 - Oklahoma City,Store,East,Oklahoma City,OK,73101,18733,2019-11-17
752,Store #0752 - Dallas,Store,Midwest,Dallas,TX,75201,56121,2017-05-12
753,Store #0753 - Fort Worth,Store,South,Fort Worth,TX,76101,23663,2017-06-14
754,Store #0754 - Fort Worth,Store,North,Fort Worth,TX,76101,75147,2022-03-22
755,Store #0755 - Charlotte,Store,North,Charlotte,NC,28201,30660,2019-05-18
756,Store #0756 - Oklahoma City,Store,West,Oklahoma City,OK,73101,63302,2020-07-06
757,Store #0757 - Nashville,Store,Midwest,Nashville,TN,37201,75389,2018-12-30
758,Store #0758 - Sacramento,Store,West,Sacramento,CA,95801,44943,2019-02-17
759,Store #0759 - Sacramento,Store,West,Sacramento,CA,95801,43291,2021-01-18
760,Store #0760 - Nashville,Store,East,Nashville,TN,37201,13290,2014-09-18
761,Store #0761 - El Paso,Store,North,El Paso,TX,79901,80108,2016-04-28
762,Store #0762 - Omaha,Store,Midwest,Omaha,NE,68101,12844,2014-03-28
763,Store #0763 - Los Angeles,Store,East,Los Angeles,CA,90001,101831,2015-10-09
764,Store #0764 - Dallas,Store,East,Dallas,TX,75201,67295,2014-02-04
765,Store #0765 - Louisville,Store,Midwest,Louisville,KY,40201,87215,2018-06-28
766,Store #0766 - Omaha,Store,South,Omaha,NE,68101,32063,2015-10-25
767,Store #0767 - Tucson,Store,East,Tucson,AZ,85701,31435,2019-07-13
768,Store #0768 - Nashville,Store,East,Nashville,TN,37201,52083,2021-01-30
769,Store #0769 - Mesa,Store,West,Mesa,AZ,85201,50204,2015-12-29
770,Store #0770 - Dallas,Store,South,Dallas,TX,75201,23762,2021-10-14
771,Store #0771 - Albuquerque,Store,West,Albuquerque,NM,87101,56388,2016-12-29
772,Store #0772 - Charlotte,Store,West,Charlotte,NC,28201,85834,2022-04-07
773,Store #0773 - Baltimore,Store,South,Baltimore,MD,21201,19082,2019-05-24
774,Store #0774 - Fort Worth,Store,East,Fort Worth,TX,76101,36368,2013-09-05
775,Store #0775 - Louisville,Store,Midwest,Louisville,KY,40201,90054,2022-04-11
776,Store #0776 - San Antonio,Store,West,San Antonio,TX,78201,71715,2020-09-14
777,Store #0777 - Kansas City,Store,Midwest,Kansas City,MO,64101,81445,2014-03-23
778,Store #0778 - Tucson,Store,South,Tucson,AZ,85701,82124,2022-06-14
779,Store #0779 - Albuquerque,Store,South,Albuquerque,NM,87101,78202,2016-07-20
780,Store #0780 - Fort Worth,Store,South,Fort Worth,TX,76101,37914,2021-01-26
781,Store #0781 - Seattle,Store,South,Seattle,WA,98101,27199,2013-09-10
782,Store #0782 - San Francisco,Store,East,San Francisco,CA,94101,84053,2023-05-15
783,Store #0783 - Dallas,Store,South,Dallas,TX,75201,12456,2018-06-02
784,Store #0784 - Portland,Store,Midwest,Portland,OR,97201,83307,2016-01-27
785,Store #0785 - Fresno,Store,South,Fresno,CA,93701,6563,2021-07-16
786,Store #0786 - Colorado Springs,Store,South,Colorado Springs,CO,80901,67236,2014-03-07
787,Store #0787 - Nashville,Store,West,Nashville,TN,37201,63950,2020-02-09
788,Store #0788 - Louisville,Store,South,Louisville,KY,40201,20268,2022-06-03
789,Store #0789 - Colorado Springs,Store,North,Colorado Springs,CO,80901,71443,2020-12-29
790,Store #0790 - New York,Store,West,New York,NY,10001,80461,2016-07-11
791,Store #0791 - Portland,Store,Midwest,Portland,OR,97201,90072,2021-01-01
792,Store #0792 - Dallas,Store,West,Dallas,TX,75201,24032,2019-05-12
793,Store #0793 - Sacramento,Store,Midwest,Sacramento,CA,95801,31657,2019-06-02
794,Store #0794 - Phoenix,Store,North,Phoenix,AZ,85001,92871,2022-08-31
795,Store #0795 - Philadelphia,Store,West,Philadelphia,PA,19101,50945,2014-09-18
796,Store #0796 - Oklahoma City,Store,West,Oklahoma City,OK,73101,18085,2016-03-06
797,Store #0797 - Atlanta,Store,West,Atlanta,GA,30301,16676,2016-09-21
798,Store #0798 - Louisville,Store,West,Louisville,KY,40201,90282,2016-10-20
799,Store #0799 - Oklahoma City,Store,South,Oklahoma City,OK,73101,106244,2022-05-12
800,Store #0800 - Los Angeles,Store,East,Los Angeles,CA,90001,67880,2019-05-16
801,Store #0801 - Indianapolis,Store,South,Indianapolis,IN,46201,20487,2016-06-01
802,Store #0802 - Columbus,Store,East,Columbus,OH,43201,26981,2021-07-06
803,Store #0803 - Washington,Store,Midwest,Washington,DC,20001,94732,2016-04-22
804,Store #0804 - El Paso,Store,Midwest,El Paso,TX,79901,53436,2017-11-02
805,Store #0805 - Houston,Store,South,Houston,TX,77001,45249,2014-02-20
806,Store #0806 - Columbus,Store,East,Columbus,OH,43201,63046,2017-09-17
807,Store #0807 - Jacksonville,Store,North,Jacksonville,FL,32201,24040,2014-03-17
808,Store #0808 - San Francisco,Store,Midwest,San Francisco,CA,94101,73887,2016-08-15
809,Store #0809 - New York,Store,North,New York,NY,10001,8370,2019-10-31
810,Store #0810 - Boston,Store,South,Boston,MA,02101,37354,2015-08-29
811,Store #0811 - Detroit,Store,Midwest,Detroit,MI,48201,19977,2017-09-19
812,Store #0812 - Austin,Store,South,Austin,TX,78701,30802,2015-02-05
813,Store #0813 - Dallas,Store,North,Dallas,TX,75201,74031,2023-02-26
814,Store #0814 - Detroit,Store,South,Detroit,MI,48201,105866,2013-12-07
815,Store #0815 - Milwaukee,Store,East,Milwaukee,WI,53201,101688,2022-08-08
816,Store #0816 - Dallas,Store,Midwest,Dallas,TX,75201,102359,2023-02-15
817,Store #0817 - Phoenix,Store,East,Phoenix,AZ,85001,55103,2020-09-12
818,Store #0818 - Philadelphia,Store,West,Philadelphia,PA,19101,46841,2015-12-04
819,Store #0819 - Austin,Store,North,Austin,TX,78701,43749,2016-10-09
820,Store #0820 - Dallas,Store,West,Dallas,TX,75201,23051,2015-06-30
821,Store #0821 - San Francisco,Store,Midwest,San Francisco,CA,94101,11566,2016-06-08
822,Store #0822 - Fresno,Store,West,Fresno,CA,93701,103957,2017-09-07
823,Store #0823 - Washington,Store,North,Washington,DC,20001,46584,2019-05-15
824,Store #0824 - Jacksonville,Store,South,Jacksonville,FL,32201,56110,2016-12-21
825,Store #0825 - Denver,Store,West,Denver,CO,80201,13260,2021-09-21
826,Store #0826 - Miami,Store,East,Miami,FL,33101,6157,2019-04-20
827,Store #0827 - Tucson,Store,West,Tucson,AZ,85701,61200,2018-07-17
828,Store #0828 - Columbus,Store,South,Columbus,OH,43201,97437,2022-08-06
829,Store #0829 - Philadelphia,Store,West,Philadelphia,PA,19101,35615,2016-06-19
830,Store #0830 - Phoenix,Store,East,Phoenix,AZ,85001,26112,2021-12-23
831,Store #0831 - Omaha,Store,Midwest,Omaha,NE,68101,58541,2021-07-09
832,Store #0832 - Atlanta,Store,South,Atlanta,GA,30301,94964,2018-05-02
833,Store #0833 - San Jose,Store,South,San Jose,CA,95101,39882,2015-06-13
834,Store #0834 - Seattle,Store,North,Seattle,WA,98101,51711,2021-06-12
835,Store #0835 - Albuquerque,Store,East,Albuquerque,NM,87101,26759,2015-01-01
836,Store #0836 - Columbus,Store,West,Columbus,OH,43201,56755,2023-01-15
837,Store #0837 - San Antonio,Store,South,San Antonio,TX,78201,48456,2017-04-09
838,Store #0838 - Los Angeles,Store,South,Los Angeles,CA,90001,102384,2018-10-28
839,Store #0839 - Atlanta,Store,North,Atlanta,GA,30301,34448,2016-06-13
840,Store #0840 - Chicago,Store,South,Chicago,IL,60601,49026,2019-02-24
841,Store #0841 - Louisville,Store,East,Louisville,KY,40201,57943,2019-05-26
842,Store #0842 - Charlotte,Store,Midwest,Charlotte,NC,28201,43346,2019-12-03
843,Store #0843 - Atlanta,Store,West,Atlanta,GA,30301,48237,2017-02-13
844,Store #0844 - San Jose,Store,Midwest,San Jose,CA,95101,80691,2017-07-05
845,Store #0845 - Columbus,Store,East,Columbus,OH,43201,114568,2017-10-08
846,Store #0846 - Miami,Store,East,Miami,FL,33101,92176,2013-10-05
847,Store #0847 - Austin,Store,East,Austin,TX,78701,88019,2014-05-25
848,Store #0848 - Seattle,Store,West,Seattle,WA,98101,42720,2014-06-19
849,Store #0849 - El Paso,Store,North,El Paso,TX,79901,78210,2017-04-22
850,Store #0850 - Jacksonville,Store,West,Jacksonville,FL,32201,75407,2014-12-13
851,Store #0851 - Oklahoma City,Store,North,Oklahoma City,OK,73101,106866,2013-11-07
852,Store #0852 - Tucson,Store,Midwest,Tucson,AZ,85701,19769,2013-12-24
853,Store #0853 - Phoenix,Store,West,Phoenix,AZ,85001,35705,2016-08-25
854,Store #0854 - Washington,Store,West,Washington,DC,20001,9058,2020-12-17
855,Store #0855 - Albuquerque,Store,East,Albuquerque,NM,87101,73628,2014-04-17
856,Store #0856 - Indianapolis,Store,South,Indianapolis,IN,46201,94932,2015-08-15
857,Store #0857 - Seattle,Store,West,Seattle,WA,98101,99586,2014-01-25
858,Store #0858 - Baltimore,Store,Midwest,Baltimore,MD,21201,95094,2019-07-27
859,Store #0859 - Miami,Store,West,Miami,FL,33101,85344,2018-10-21
860,Store #0860 - Los Angeles,Store,Midwest,Los Angeles,CA,90001,83646,2021-08-09
861,Store #0861 - Chicago,Store,North,Chicago,IL,60601,17909,2019-12-09
862,Store #0862 - Charlotte,Store,East,Charlotte,NC,28201,26749,2018-07-31
863,Store #0863 - Portland,Store,East,Portland,OR,97201,73780,2014-10-14
864,Store #0864 - Indianapolis,Store,North,Indianapolis,IN,46201,84071,2020-07-01
865,Store #0865 - Memphis,Store,South,Memphis,TN,38101,65586,2019-07-23
866,Store #0866 - Detroit,Store,North,Detroit,MI,48201,109574,2023-04-22
867,Store #0867 - Houston,Store,South,Houston,TX,77001,21696,2014-08-12
868,Store #0868 - Boston,Store,South,Boston,MA,02101,94656,2023-03-18
869,Store #0869 - Nashville,Store,North,Nashville,TN,37201,99286,2014-05-03
870,Store #0870 - Raleigh,Store,South,Raleigh,NC,27601,70648,2023-04-02
871,Store #0871 - New York,Store,Midwest,New York,NY,10001,113697,2014-11-05
872,Store #0872 - Phoenix,Store,South,Phoenix,AZ,85001,77636,2018-07-15
873,Store #0873 - Milwaukee,Store,Midwest,Milwaukee,WI,53201,43314,2015-06-29
874,Store #0874 - San Diego,Store,Midwest,San Diego,CA,92101,98332,2016-12-15
875,Store #0875 - Atlanta,Store,South,Atlanta,GA,30301,54713,2018-10-28
876,Store #0876 - Seattle,Store,Midwest,Seattle,WA,98101,34114,2020-08-30
877,Store #0877 - Fresno,Store,North,Fresno,CA,93701,53128,2020-06-23
878,Store #0878 - Los Angeles,Store,North,Los Angeles,CA,90001,14429,2023-01-04
879,Store #0879 - San Jose,Store,South,San Jose,CA,95101,18270,2017-07-14
880,Store #0880 - El Paso,Store,South,El Paso,TX,79901,18899,2019-09-03
881,Store #0881 - Portland,Store,North,Portland,OR,97201,95756,2018-12-21
882,Store #0882 - San Jose,Store,South,San Jose,CA,95101,107859,2022-12-08
883,Store #0883 - Raleigh,Store,North,Raleigh,NC,27601,71234,2014-03-08
884,Store #0884 - Atlanta,Store,North,Atlanta,GA,30301,33982,2022-01-10
885,Store #0885 - Los Angeles,Store,South,Los Angeles,CA,90001,101500,2015-07-03
886,Store #0886 - San Diego,Store,North,San Diego,CA,92101,53980,2014-03-14
887,Store #0887 - Sacramento,Store,South,Sacramento,CA,95801,67458,2020-04-28
888,Store #0888 - Detroit,Store,South,Detroit,MI,48201,67547,2020-05-14
889,Store #0889 - Chicago,Store,West,Chicago,IL,60601,96674,2017-03-04
890,Store #0890 - El Paso,Store,North,El Paso,TX,79901,64928,2018-03-11
891,Store #0891 - New York,Store,West,New York,NY,10001,12814,2022-06-08
892,Store #0892 - Detroit,Store,East,Detroit,MI,48201,101522,2017-05-02
893,Store #0893 - El Paso,Store,Midwest,El Paso,TX,79901,118748,2020-03-24
894,Store #0894 - Jacksonville,Store,North,Jacksonville,FL,32201,42487,2022-06-24
895,Store #0895 - Albuquerque,Store,East,Albuquerque,NM,87101,55690,2021-11-08
896,Store #0896 - Tucson,Store,South,Tucson,AZ,85701,113039,2018-06-01
897,Store #0897 - Seattle,Store,East,Seattle,WA,98101,24590,2021-04-26
898,Store #0898 - Fresno,Store,Midwest,Fresno,CA,93701,92832,2016-04-29
899,Store #0899 - Detroit,Store,South,Detroit,MI,48201,76918,2023-03-30
900,Store #0900 - Phoenix,Store,South,Phoenix,AZ,85001,42025,2015-03-02
901,Store #0901 - Phoenix,Store,South,Phoenix,AZ,85001,39169,2016-10-28
902,Store #0902 - Houston,Store,East,Houston,TX,77001,40786,2023-02-27
903,Store #0903 - Indianapolis,Store,North,Indianapolis,IN,46201,7456,2015-10-29
904,Store #0904 - Houston,Store,West,Houston,TX,77001,58336,2013-12-26
905,Store #0905 - Albuquerque,Store,Midwest,Albuquerque,NM,87101,8570,2019-07-11
906,Store #0906 - Jacksonville,Store,East,Jacksonville,FL,32201,97296,2014-01-14
907,Store #0907 - Philadelphia,Store,West,Philadelphia,PA,19101,92403,2016-01-11
908,Store #0908 - Oklahoma City,Store,North,Oklahoma City,OK,73101,80705,2014-09-26
909,Store #0909 - San Francisco,Store,South,San Francisco,CA,94101,74971,2021-09-08
910,Store #0910 - Miami,Store,North,Miami,FL,33101,31912,2019-03-11
911,Store #0911 - Fresno,Store,West,Fresno,CA,93701,61702,2020-05-12
912,Store #0912 - Baltimore,Store,South,Baltimore,MD,21201,67092,2016-06-01
913,Store #0913 - Fresno,Store,North,Fresno,CA,93701,84469,2014-10-24
914,Store #0914 - Charlotte,Store,North,Charlotte,NC,28201,38638,2018-01-23
915,Store #0915 - San Francisco,Store,East,San Francisco,CA,94101,12608,2017-02-21
916,Store #0916 - Jacksonville,Store,Midwest,Jacksonville,FL,32201,89166,2016-02-06
917,Store #0917 - Fort Worth,Store,West,Fort Worth,TX,76101,48296,2019-08-04
918,Store #0918 - Fresno,Store,Midwest,Fresno,CA,93701,30434,2019-02-01
919,Store #0919 - Denver,Store,East,Denver,CO,80201,84161,2019-08-15
920,Store #0920 - Memphis,Store,North,Memphis,TN,38101,97916,2014-10-28
921,Store #0921 - Milwaukee,Store,East,Milwaukee,WI,53201,85139,2019-03-04
922,Store #0922 - Miami,Store,West,Miami,FL,33101,41560,2015-10-21
923,Store #0923 - El Paso,Store,Midwest,El Paso,TX,79901,48003,2017-09-17
924,Store #0924 - Milwaukee,Store,Midwest,Milwaukee,WI,53201,65089,2017-08-27
925,Store #0925 - Las Vegas,Store,Midwest,Las Vegas,NV,89101,107328,2017-12-18
926,Store #0926 - Fort Worth,Store,West,Fort Worth,TX,76101,23574,2020-07-24
927,Store #0927 - Chicago,Store,South,Chicago,IL,60601,114845,2020-01-01
928,Store #0928 - Mesa,Store,South,Mesa,AZ,85201,100928,2018-01-06
929,Store #0929 - Raleigh,Store,South,Raleigh,NC,27601,107354,2020-05-14
930,Store #0930 - Charlotte,Store,South,Charlotte,NC,28201,74764,2016-12-21
931,Store #0931 - Sacramento,Store,East,Sacramento,CA,95801,103295,2017-06-30
932,Store #0932 - San Antonio,Store,South,San Antonio,TX,78201,63277,2020-10-13
933,Store #0933 - Omaha,Store,West,Omaha,NE,68101,63016,2019-05-07
934,Store #0934 - Washington,Store,Midwest,Washington,DC,20001,30103,2017-07-03
935,Store #0935 - Houston,Store,North,Houston,TX,77001,37852,2014-02-17
936,Store #0936 - Jacksonville,Store,North,Jacksonville,FL,32201,8416,2022-07-25
937,Store #0937 - San Antonio,Store,North,San Antonio,TX,78201,22313,2017-10-21
938,Store #0938 - Columbus,Store,South,Columbus,OH,43201,111491,2015-08-01
939,Store #0939 - Tucson,Store,East,Tucson,AZ,85701,44207,2016-02-26
940,Store #0940 - San Jose,Store,West,San Jose,CA,95101,28337,2014-08-08
941,Store #0941 - Denver,Store,Midwest,Denver,CO,80201,100661,2019-11-12
942,Store #0942 - Las Vegas,Store,Midwest,Las Vegas,NV,89101,39917,2017-08-31
943,Store #0943 - Memphis,Store,South,Memphis,TN,38101,90117,2023-05-04
944,Store #0944 - Charlotte,Store,West,Charlotte,NC,28201,76952,2022-08-02
945,Store #0945 - Colorado Springs,Store,South,Colorado Springs,CO,80901,52718,2014-01-06
946,Store #0946 - Philadelphia,Store,South,Philadelphia,PA,19101,111845,2021-09-29
947,Store #0947 - Tucson,Store,West,Tucson,AZ,85701,48425,2019-02-28
948,Store #0948 - Louisville,Store,North,Louisville,KY,40201,9375,2015-08-07
949,Store #0949 - San Jose,Store,North,San Jose,CA,95101,63205,2016-06-14
950,Store #0950 - Philadelphia,Store,West,Philadelphia,PA,19101,36446,2021-01-19
951,Store #0951 - Phoenix,Store,West,Phoenix,AZ,85001,97303,2015-07-29
952,Store #0952 - Los Angeles,Store,North,Los Angeles,CA,90001,5521,2019-02-06
953,Store #0953 - Indianapolis,Store,North,Indianapolis,IN,46201,24723,2015-04-16
954,Store #0954 - Los Angeles,Store,North,Los Angeles,CA,90001,108310,2017-10-01
955,Store #0955 - Colorado Springs,Store,South,Colorado Springs,CO,80901,60781,2015-03-08
956,Store #0956 - Milwaukee,Store,Midwest,Milwaukee,WI,53201,94217,2013-09-24
957,Store #0957 - Milwaukee,Store,Midwest,Milwaukee,WI,53201,52390,2014-08-28
958,Store #0958 - Baltimore,Store,South,Baltimore,MD,21201,67538,2022-04-16
959,Store #0959 - Albuquerque,Store,Midwest,Albuquerque,NM,87101,50822,2020-02-04
960,Store #0960 - Omaha,Store,Midwest,Omaha,NE,68101,92584,2017-12-20
961,Store #0961 - Raleigh,Store,North,Raleigh,NC,27601,55715,2014-04-09
962,Store #0962 - Memphis,Store,East,Memphis,TN,38101,9286,2017-05-21
963,Store #0963 - Denver,Store,South,Denver,CO,80201,116033,2017-12-06
964,Store #0964 - Detroit,Store,West,Detroit,MI,48201,8181,2017-03-15
965,Store #0965 - Atlanta,Store,Midwest,Atlanta,GA,30301,119075,2020-05-29
966,Store #0966 - Fort Worth,Store,West,Fort Worth,TX,76101,66910,2014-05-28
967,Store #0967 - Los Angeles,Store,Midwest,Los Angeles,CA,90001,41865,2022-02-04
968,Store #0968 - Albuquerque,Store,Midwest,Albuquerque,NM,87101,37605,2021-11-25
969,Store #0969 - Atlanta,Store,South,Atlanta,GA,30301,102365,2021-08-23
970,Store #0970 - Fresno,Store,South,Fresno,CA,93701,110108,2014-07-14
971,Store #0971 - Portland,Store,East,Portland,OR,97201,26555,2022-12-16
972,Store #0972 - Denver,Store,East,Denver,CO,80201,55926,2019-12-25
973,Store #0973 - Raleigh,Store,North,Raleigh,NC,27601,25410,2018-08-20
974,Store #0974 - Nashville,Store,North,Nashville,TN,37201,82119,2018-01-18
975,Store #0975 - Raleigh,Store,East,Raleigh,NC,27601,15518,2020-02-10
976,Store #0976 - Albuquerque,Store,East,Albuquerque,NM,87101,64738,2016-08-04
977,Store #0977 - Miami,Store,Midwest,Miami,FL,33101,38081,2017-04-09
978,Store #0978 - Charlotte,Store,Midwest,Charlotte,NC,28201,112112,2023-05-08
979,Store #0979 - San Jose,Store,East,San Jose,CA,95101,90076,2016-11-01
980,Store #0980 - Raleigh,Store,West,Raleigh,NC,27601,38797,2016-01-01
981,Store #0981 - Jacksonville,Store,Midwest,Jacksonville,FL,32201,95413,2015-06-17
982,Store #0982 - Columbus,Store,South,Columbus,OH,43201,36786,2021-06-04
983,Store #0983 - Austin,Store,Midwest,Austin,TX,78701,94209,2023-01-07
984,Store #0984 - El Paso,Store,West,El Paso,TX,79901,105049,2014-09-20
985,Store #0985 - Atlanta,Store,South,Atlanta,GA,30301,58487,2020-01-16
986,Store #0986 - Fresno,Store,North,Fresno,CA,93701,34042,2023-02-21
987,Store #0987 - Atlanta,Store,West,Atlanta,GA,30301,24001,2020-11-08
988,Store #0988 - San Antonio,Store,North,San Antonio,TX,78201,37666,2021-03-11
989,Store #0989 - Milwaukee,Store,South,Milwaukee,WI,53201,21952,2020-07-26
990,Store #0990 - Raleigh,Store,Midwest,Raleigh,NC,27601,88245,2015-02-12
991,Store #0991 - Colorado Springs,Store,South,Colorado Springs,CO,80901,112199,2022-04-11
992,Store #0992 - Nashville,Store,West,Nashville,TN,37201,24551,2017-01-25
993,Store #0993 - Sacramento,Store,East,Sacramento,CA,95801,94271,2015-04-23
994,Store #0994 - Baltimore,Store,West,Baltimore,MD,21201,28741,2021-10-20
995,Store #0995 - Nashville,Store,South,Nashville,TN,37201,69881,2016-07-02
996,Store #0996 - Fresno,Store,North,Fresno,CA,93701,37921,2017-11-14
997,Store #0997 - Omaha,Store,South,Omaha,NE,68101,43929,2013-11-12
998,Store #0998 - Tucson,Store,West,Tucson,AZ,85701,51577,2018-07-01
999,Store #0999 - Chicago,Store,East,Chicago,IL,60601,43465,2018-04-02
1000,Store #1000 - Fresno,Store,West,Fresno,CA,93701,91963,2015-04-22
1001,Store #1001 - Las Vegas,Store,East,Las Vegas,NV,89101,93146,2014-09-30
