location_id,location_name,location_type,region,city,state,postal_code,square_feet,opened_date
670,Store #0670 - Los Angeles,Store,South,Los Angeles,CA,90001,15306,2019-01-29
671,Store #0671 - Phoenix,Store,North,Phoenix,AZ,85001,57079,2017-12-11
672,Store #0672 - San Antonio,Store,East,San Antonio,TX,78201,11495,2016-01-13
673,Store #0673 - Indianapolis,Store,Midwest,Indianapolis,IN,46201,76968,2019-10-18
674,Store #0674 - Tucson,Store,North,Tucson,AZ,85701,74687,2020-01-12
675,Store #0675 - Houston,Store,East,Houston,TX,77001,5691,2023-05-12
676,Store #0676 - Austin,Store,East,Austin,TX,78701,49693,2022-03-25
677,Store #0677 - Chicago,Store,South,Chicago,IL,60601,22787,2020-03-21
678,Store #0678 - Indianapolis,Store,South,Indianapolis,IN,46201,87034,2014-09-14
679,Store #0679 - Mesa,Store,East,Mesa,AZ,85201,69373,2018-03-01
680,Store #0680 - Jacksonville,Store,North,Jacksonville,FL,32201,90392,2022-11-24
681,Store #0681 - Seattle,Store,South,Seattle,WA,98101,108236,2014-02-12
682,Store #0682 - Colorado Springs,Store,South,Colorado Springs,CO,80901,86723,2014-03-04
683,Store #0683 - Jacksonville,Store,Midwest,Jacksonville,FL,32201,65276,2018-01-07
684,Store #0684 - Fort Worth,Store,East,Fort Worth,TX,76101,104562,2015-10-16
685,Store #0685 - Fort Worth,Store,West,Fort Worth,TX,76101,100350,2023-03-26
686,Store #0686 - Miami,Store,East,Miami,FL,33101,53418,2015-04-13
687,Store #0687 - El Paso,Store,East,El Paso,TX,79901,31252,2017-07-02
688,Store #0688 - Denver,Store,North,Denver,CO,80201,77706,2022-12-23
689,Store #0689 - Tucson,Store,North,Tucson,AZ,85701,50818,2016-05-01
690,Store #0690 - Memphis,Store,South,Memphis,TN,38101,104897,2015-04-30
691,Store #0691 - Phoenix,Store,Midwest,Phoenix,AZ,85001,90814,2015-02-11
692,Store #0692 - Los Angeles,Store,South,Los Angeles,CA,90001,107362,2019-12-07
693,Store #0693 - El Paso,Store,North,El Paso,TX,79901,77801,2018-06-01
694,Store #0694 - Fresno,Store,East,Fresno,CA,93701,107510,2016-03-07
695,Store #0695 - Memphis,Store,Midwest,Memphis,TN,38101,49084,2019-06-20
696,Store #0696 - Atlanta,Store,East,Atlanta,GA,30301,48059,2014-05-25
697,Store #0697 - Portland,Store,North,Portland,OR,97201,58931,2018-07-20
698,Store #0698 - Charlotte,Store,West,Charlotte,NC,28201,33816,2020-05-21
699,Store #0699 - Philadelphia,Store,North,Philadelphia,PA,19101,66970,2020-05-18
700,Store #0700 - San Jose,Store,North,San Jose,CA,95101,106692,2016-12-29
701,Store #0701 - Boston,Store,West,Boston,MA,02101,20354,2014-04-19
702,Store #0702 - Jacksonville,Store,West,Jacksonville,FL,32201,83287,2017-05-13
703,Store #0703 - Austin,Store,West,Austin,TX,78701,9817,2021-09-04
704,Store #0704 - Chicago,Store,Midwest,Chicago,IL,60601,54044,2019-07-18
705,Store #0705 - El Paso,Store,West,El Paso,TX,79901,11782,2016-10-26
706,Store #0706 - San Jose,Store,South,San Jose,CA,95101,48758,2018-02-05
707,Store #0707 - Seattle,Store,South,Seattle,WA,98101,103805,2016-06-24
708,Store #0708 - Boston,Store,South,Boston,MA,02101,15573,2022-06-16
709,Store #0709 - Colorado Springs,Store,East,Colorado Springs,CO,80901,36963,2022-04-22
710,Store #0710 - Austin,Store,Midwest,Austin,TX,78701,73035,2022-08-10
711,Store #0711 - Columbus,Store,Midwest,Columbus,OH,43201,45905,2015-11-17
712,Store #0712 - Tucson,Store,East,Tucson,AZ,85701,45369,2021-10-16
713,Store #0713 - Houston,Store,East,Houston,TX,77001,22109,2014-11-02
714,Store #0714 - San Francisco,Store,West,San Francisco,CA,94101,26606,2016-10-23
715,Store #0715 - Sacramento,Store,West,Sacramento,CA,95801,6797,2015-01-05
716,Store #0716 - Nashville,Store,Midwest,Nashville,TN,37201,15644,2014-05-26
717,Store #0717 - San Francisco,Store,East,San Francisco,CA,94101,17686,2020-08-14
718,Store #0718 - Las Vegas,Store,South,Las Vegas,NV,89101,62545,2019-08-11
719,Store #0719 - Oklahoma City,Store,South,Oklahoma City,OK,73101,15066,2023-05-19
720,Store #0720 - Detroit,Store,East,Detroit,MI,48201,60076,2017-10-27
721,Store #0721 - Atlanta,Store,Midwest,Atlanta,GA,30301,15063,2014-06-20
722,Store #0722 - San Francisco,Store,South,San Francisco,CA,94101,30347,2019-05-09
723,Store #0723 - Los Angeles,Store,Midwest,Los Angeles,CA,90001,119016,2017-10-19
724,Store #0724 - Seattle,Store,South,Seattle,WA,98101,35347,2019-10-23
725,Store #0725 - Austin,Store,South,Austin,TX,78701,91798,2023-04-23
726,Store #0726 - Detroit,Store,North,Detroit,MI,48201,61737,2017-01-02
727,Store #0727 - Louisville,Store,West,Louisville,KY,40201,21913,2020-04-12
728,Store #0728 - Houston,Store,South,Houston,TX,77001,25643,2022-09-08
729,Store #0729 - Nashville,Store,East,Nashville,TN,37201,65611,2021-11-26
730,Store #0730 - Houston,Store,East,Houston,TX,77001,117730,2019-05-09
731,Store #0731 - Albuquerque,Store,North,Albuquerque,NM,87101,77122,2016-12-18
732,Store #0732 - Nashville,Store,East,Nashville,TN,37201,17711,2015-04-13
733,Store #0733 - Nashville,Store,East,Nashville,TN,37201,97738,2015-09-16
734,Store #0734 - Las Vegas,Store,Midwest,Las Vegas,NV,89101,65399,2014-05-27
735,Store #0735 - Raleigh,Store,West,Raleigh,NC,27601,39447,2020-10-25
736,Store #0736 - Dallas,Store,West,Dallas,TX,75201,108865,2018-03-03
737,Store #0737 - Phoenix,Store,East,Phoenix,AZ,85001,67066,2016-06-23
738,Store #0738 - Oklahoma City,Store,East,Oklahoma City,OK,73101,22563,2017-03-09
739,Store #0739 - Omaha,Store,Midwest,Omaha,NE,68101,12554,2015-03-15
740,Store #0740 - Philadelphia,Store,Midwest,Philadelphia,PA,19101,112451,2021-02-16
741,Store #0741 - New York,Store,East,New York,NY,10001,112590,2022-03-16
742,Store #0742 - Dallas,Store,North,Dallas,TX,75201,72041,2018-11-03
743,Store #0743 - Houston,Store,East,Houston,TX,77001,38018,2020-03-30
744,Store #0744 - Phoenix,Store,West,Phoenix,AZ,85001,50200,2014-07-27
745,Store #0745 - Albuquerque,Store,East,Albuquerque,NM,87101,9052,2015-03-21
746,Store #0746 - Raleigh,Store,West,Raleigh,NC,27601,5588,2020-11-10
747,Store #0747 - Mesa,Store,East,Mesa,AZ,85201,92578,2015-01-06
748,Store #0748 - San Antonio,Store,North,San Antonio,TX,78201,69537,2016-02-25
749,Store #0749 - Kansas City,Store,Midwest,Kansas City,MO,64101,15260,2019-02-05
750,Store #0750 - Sacramento,Store,East,Sacramento,CA,95801,16200,2016-12-13
751,Store #0751 - Memphis,Store,East,Memphis,TN,38101,36636,2020-07-30
752,Store #0752 - Detroit,Store,North,Detroit,MI,48201,107845,2014-08-04
753,Store #0753 - Detroit,Store,South,Detroit,MI,48201,57891,2022-12-24
754,Store #0754 - Nashville,Store,East,Nashville,TN,37201,112484,2022-02-21
755,Store #0755 - Sacramento,Store,South,Sacramento,CA,95801,47840,2020-01-10
756,Store #0756 - Albuquerque,Store,North,Albuquerque,NM,87101,67858,2023-05-12
757,Store #0757 - Charlotte,Store,West,Charlotte,NC,28201,44672,2016-12-01
758,Store #0758 - Denver,Store,Midwest,Denver,CO,80201,65738,2020-09-15
759,Store #0759 - Louisville,Store,West,Louisville,KY,40201,66551,2021-03-24
760,Store #0760 - Los Angeles,Store,North,Los Angeles,CA,90001,61693,2017-02-08
761,Store #0761 - Nashville,Store,North,Nashville,TN,37201,82806,2020-05-19
762,Store #0762 - Phoenix,Store,South,Phoenix,AZ,85001,32597,2022-10-02
763,Store #0763 - Fresno,Store,North,Fresno,CA,93701,58698,2022-07-14
764,Store #0764 - Milwaukee,Store,North,Milwaukee,WI,53201,83174,2018-11-25
765,Store #0765 - Seattle,Store,North,Seattle,WA,98101,90601,2022-05-31
766,Store #0766 - Jacksonville,Store,North,Jacksonville,FL,32201,27024,2016-11-15
767,Store #0767 - Oklahoma City,Store,South,Oklahoma City,OK,73101,87527,2020-06-15
768,Store #0768 - Washington,Store,East,Washington,DC,20001,95707,2023-02-25
769,Store #0769 - New York,Store,South,New York,NY,10001,33367,2019-07-30
770,Store #0770 - Miami,Store,Midwest,Miami,FL,33101,62125,2016-11-04
771,Store #0771 - San Antonio,Store,North,San Antonio,TX,78201,90440,2015-06-11
772,Store #0772 - Austin,Store,Midwest,Austin,TX,78701,35184,2018-06-26
773,Store #0773 - San Diego,Store,South,San Diego,CA,92101,119984,2019-11-19
774,Store #0774 - Boston,Store,East,Boston,MA,02101,103396,2014-11-11
775,Store #0775 - Omaha,Store,South,Omaha,NE,68101,90208,2014-10-15
776,Store #0776 - Nashville,Store,South,Nashville,TN,37201,98728,2018-05-09
777,Store #0777 - Fresno,Store,Midwest,Fresno,CA,93701,114360,2017-01-31
778,Store #0778 - Jacksonville,Store,West,Jacksonville,FL,32201,44989,2018-12-13
779,Store #0779 - Milwaukee,Store,North,Milwaukee,WI,53201,23167,2014-05-14
780,Store #0780 - Colorado Springs,Store,South,Colorado Springs,CO,80901,97787,2019-04-13
781,Store #0781 - Albuquerque,Store,East,Albuquerque,NM,87101,85251,2013-12-28
782,Store #0782 - Los Angeles,Store,North,Los Angeles,CA,90001,62314,2023-02-28
783,Store #0783 - El Paso,Store,West,El Paso,TX,79901,31408,2023-04-19
784,Store #0784 - Louisville,Store,North,Louisville,KY,40201,62069,2013-12-16
785,Store #0785 - Chicago,Store,West,Chicago,IL,60601,98505,2013-11-08
786,Store #0786 - Tucson,Store,West,Tucson,AZ,85701,74044,2015-06-22
787,Store #0787 - Los Angeles,Store,North,Los Angeles,CA,90001,41157,2020-04-28
788,Store #0788 - Los Angeles,Store,Midwest,Los Angeles,CA,90001,76835,2017-01-19
789,Store #0789 - Philadelphia,Store,South,Philadelphia,PA,19101,83027,2018-12-21
790,Store #0790 - Oklahoma City,Store,Midwest,Oklahoma City,OK,73101,28694,2022-12-07
791,Store #0791 - Miami,Store,South,Miami,FL,33101,112474,2017-03-20
792,Store #0792 - Washington,Store,Midwest,Washington,DC,20001,7175,2016-08-23
793,Store #0793 - Nashville,Store,South,Nashville,TN,37201,72573,2023-02-01
794,Store #0794 - Oklahoma City,Store,Midwest,Oklahoma City,OK,73101,50724,2019-05-24
795,Store #0795 - Kansas City,Store,South,Kansas City,MO,64101,62035,2015-01-03
796,Store #0796 - Denver,Store,East,Denver,CO,80201,118308,2015-05-08
797,Store #0797 - Louisville,Store,North,Louisville,KY,40201,83373,2021-08-01
798,Store #0798 - Colorado Springs,Store,Midwest,Colorado Springs,CO,80901,18607,2021-03-25
799,Store #0799 - Louisville,Store,South,Louisville,KY,40201,117852,2017-07-05
800,Store #0800 - Miami,Store,North,Miami,FL,33101,27444,2018-07-21
801,Store #0801 - Nashville,Store,Midwest,Nashville,TN,37201,117238,2016-11-24
802,Store #0802 - Detroit,Store,West,Detroit,MI,48201,98787,2021-12-09
803,Store #0803 - Austin,Store,South,Austin,TX,78701,34377,2020-06-27
804,Store #0804 - San Antonio,Store,South,San Antonio,TX,78201,20801,2015-03-14
805,Store #0805 - Memphis,Store,East,Memphis,TN,38101,26337,2021-01-26
806,Store #0806 - Detroit,Store,West,Detroit,MI,48201,74586,2017-03-01
807,Store #0807 - Denver,Store,North,Denver,CO,80201,31519,2019-11-23
808,Store #0808 - Denver,Store,North,Denver,CO,80201,65570,2022-05-03
809,Store #0809 - Miami,Store,South,Miami,FL,33101,48897,2021-05-21
810,Store #0810 - Atlanta,Store,South,Atlanta,GA,30301,116097,2022-03-15
811,Store #0811 - San Jose,Store,East,San Jose,CA,95101,90383,2022-08-23
812,Store #0812 - Columbus,Store,South,Columbus,OH,43201,34558,2014-02-15
813,Store #0813 - Raleigh,Store,East,Raleigh,NC,27601,65660,2022-07-16
814,Store #0814 - Jacksonville,Store,East,Jacksonville,FL,32201,41110,2019-08-17
815,Store #0815 - Memphis,Store,West,Memphis,TN,38101,34895,2016-11-19
816,Store #0816 - Columbus,Store,Midwest,Columbus,OH,43201,75904,2019-05-28
817,Store #0817 - Colorado Springs,Store,Midwest,Colorado Springs,CO,80901,31746,2020-09-26
818,Store #0818 - Houston,Store,South,Houston,TX,77001,118567,2019-01-02
819,Store #0819 - Omaha,Store,South,Omaha,NE,68101,59306,2015-10-10
820,Store #0820 - Omaha,Store,Midwest,Omaha,NE,68101,112250,2016-03-24
821,Store #0821 - El Paso,Store,West,El Paso,TX,79901,65446,2013-10-30
822,Store #0822 - Nashville,Store,Midwest,Nashville,TN,37201,30914,2017-03-16
823,Store #0823 - New York,Store,West,New York,NY,10001,76996,2017-04-30
824,Store #0824 - Nashville,Store,West,Nashville,TN,37201,9359,2021-04-13
825,Store #0825 - Chicago,Store,North,Chicago,IL,60601,90798,2019-04-19
826,Store #0826 - Atlanta,Store,North,Atlanta,GA,30301,73388,2020-10-29
827,Store #0827 - San Jose,Store,West,San Jose,CA,95101,46280,2020-06-04
828,Store #0828 - Kansas City,Store,South,Kansas City,MO,64101,114171,2022-04-11
829,Store #0829 - Denver,Store,Midwest,Denver,CO,80201,50515,2015-06-07
830,Store #0830 - El Paso,Store,Midwest,El Paso,TX,79901,19706,2015-05-19
831,Store #0831 - Austin,Store,South,Austin,TX,78701,39188,2018-11-23
832,Store #0832 - Nashville,Store,Midwest,Nashville,TN,37201,59869,2021-06-11
833,Store #0833 - El Paso,Store,Midwest,El Paso,TX,79901,23959,2019-08-16
834,Store #0834 - San Antonio,Store,North,San Antonio,TX,78201,13014,2021-12-26
835,Store #0835 - Colorado Springs,Store,East,Colorado Springs,CO,80901,22907,2019-12-14
836,Store #0836 - Colorado Springs,Store,East,Colorado Springs,CO,80901,48643,2019-02-11
837,Store #0837 - Sacramento,Store,South,Sacramento,CA,95801,35487,2022-08-15
838,Store #0838 - Atlanta,Store,East,Atlanta,GA,30301,112186,2020-09-05
839,Store #0839 - Nashville,Store,Midwest,Nashville,TN,37201,11933,2020-09-28
840,Store #0840 - Colorado Springs,Store,South,Colorado Springs,CO,80901,21085,2022-07-28
841,Store #0841 - Sacramento,Store,North,Sacramento,CA,95801,103285,2015-01-09
842,Store #0842 - Kansas City,Store,South,Kansas City,MO,64101,19390,2020-12-09
843,Store #0843 - El Paso,Store,Midwest,El Paso,TX,79901,56660,2015-08-06
844,Store #0844 - Portland,Store,Midwest,Portland,OR,97201,104384,2014-06-18
845,Store #0845 - Denver,Store,West,Denver,CO,80201,111172,2020-05-24
846,Store #0846 - New York,Store,West,New York,NY,10001,37213,2017-01-03
847,Store #0847 - Milwaukee,Store,North,Milwaukee,WI,53201,63544,2019-11-04
848,Store #0848 - Las Vegas,Store,East,Las Vegas,NV,89101,38381,2016-11-27
849,Store #0849 - Fresno,Store,North,Fresno,CA,93701,20109,2015-03-12
850,Store #0850 - Las Vegas,Store,West,Las Vegas,NV,89101,46385,2021-07-20
851,Store #0851 - Philadelphia,Store,Midwest,Philadelphia,PA,19101,110308,2015-08-10
852,Store #0852 - Atlanta,Store,North,Atlanta,GA,30301,75022,2016-02-22
853,Store #0853 - Los Angeles,Store,North,Los Angeles,CA,90001,46534,2015-01-28
854,Store #0854 - Columbus,Store,Midwest,Columbus,OH,43201,64142,2015-01-14
855,Store #0855 - Austin,Store,South,Austin,TX,78701,32651,2016-06-07
856,Store #0856 - Raleigh,Store,Midwest,Raleigh,NC,27601,108987,2021-06-08
857,Store #0857 - Mesa,Store,South,Mesa,AZ,85201,100598,2019-08-25
858,Store #0858 - Phoenix,Store,North,Phoenix,AZ,85001,87248,2018-09-11
859,Store #0859 - Nashville,Store,Midwest,Nashville,TN,37201,89946,2019-08-17
860,Store #0860 - Fresno,Store,West,Fresno,CA,93701,73327,2013-10-14
861,Store #0861 - Fort Worth,Store,South,Fort Worth,TX,76101,104230,2017-10-20
862,Store #0862 - Dallas,Store,Midwest,Dallas,TX,75201,59476,2018-09-17
863,Store #0863 - Detroit,Store,East,Detroit,MI,48201,23914,2013-10-29
864,Store #0864 - Fort Worth,Store,Midwest,Fort Worth,TX,76101,88805,2017-06-10
865,Store #0865 - Las Vegas,Store,North,Las Vegas,NV,89101,7297,2018-05-22
866,Store #0866 - Portland,Store,South,Portland,OR,97201,82084,2021-03-03
867,Store #0867 - San Jose,Store,North,San Jose,CA,95101,69021,2018-10-01
868,Store #0868 - Sacramento,Store,East,Sacramento,CA,95801,24808,2021-09-17
869,Store #0869 - Portland,Store,North,Portland,OR,97201,56738,2021-02-21
870,Store #0870 - Tucson,Store,North,Tucson,AZ,85701,49887,2018-11-08
871,Store #0871 - San Diego,Store,South,San Diego,CA,92101,12070,2015-08-27
872,Store #0872 - Washington,Store,North,Washington,DC,20001,9766,2013-11-22
873,Store #0873 - Milwaukee,Store,South,Milwaukee,WI,53201,111302,2022-02-27
874,Store #0874 - New York,Store,South,New York,NY,10001,32586,2016-06-21
875,Store #0875 - Indianapolis,Store,South,Indianapolis,IN,46201,99434,2018-06-11
876,Store #0876 - San Francisco,Store,West,San Francisco,CA,94101,69951,2017-07-18
877,Store #0877 - Boston,Store,North,Boston,MA,02101,104283,2015-10-26
878,Store #0878 - Sacramento,Store,North,Sacramento,CA,95801,105675,2022-11-15
879,Store #0879 - Las Vegas,Store,North,Las Vegas,NV,89101,118088,2016-06-02
880,Store #0880 - El Paso,Store,South,El Paso,TX,79901,12024,2017-06-04
881,Store #0881 - New York,Store,South,New York,NY,10001,7320,2020-10-25
882,Store #0882 - Phoenix,Store,North,Phoenix,AZ,85001,86466,2023-02-25
883,Store #0883 - Phoenix,Store,South,Phoenix,AZ,85001,32830,2017-07-02
884,Store #0884 - Albuquerque,Store,North,Albuquerque,NM,87101,26059,2017-11-19
885,Store #0885 - Miami,Store,North,Miami,FL,33101,71003,2014-08-31
886,Store #0886 - Oklahoma City,Store,South,Oklahoma City,OK,73101,40228,2015-05-01
887,Store #0887 - Columbus,Store,West,Columbus,OH,43201,51277,2018-10-24
888,Store #0888 - Las Vegas,Store,North,Las Vegas,NV,89101,107539,2022-11-12
889,Store #0889 - Kansas City,Store,East,Kansas City,MO,64101,45863,2022-09-03
890,Store #0890 - New York,Store,North,New York,NY,10001,54688,2021-10-07
891,Store #0891 - Albuquerque,Store,East,Albuquerque,NM,87101,31627,2013-09-28
892,Store #0892 - Columbus,Store,North,Columbus,OH,43201,105903,2021-10-23
893,Store #0893 - Charlotte,Store,North,Charlotte,NC,28201,48893,2017-05-14
894,Store #0894 - Omaha,Store,North,Omaha,NE,68101,62493,2021-10-10
895,Store #0895 - Charlotte,Store,West,Charlotte,NC,28201,119810,2016-01-27
896,Store #0896 - Seattle,Store,South,Seattle,WA,98101,103650,2020-06-19
897,Store #0897 - Mesa,Store,West,Mesa,AZ,85201,23933,2019-08-24
898,Store #0898 - Boston,Store,North,Boston,MA,02101,38654,2021-03-15
899,Store #0899 - Washington,Store,West,Washington,DC,20001,81135,2018-09-05
900,Store #0900 - Fort Worth,Store,North,Fort Worth,TX,76101,110897,2017-07-09
901,Store #0901 - Fresno,Store,East,Fresno,CA,93701,11841,2020-05-22
902,Store #0902 - Denver,Store,West,Denver,CO,80201,117533,2016-09-21
903,Store #0903 - Los Angeles,Store,Midwest,Los Angeles,CA,90001,57154,2014-05-04
904,Store #0904 - Louisville,Store,Midwest,Louisville,KY,40201,68510,2015-07-14
905,Store #0905 - Mesa,Store,South,Mesa,AZ,85201,116347,2016-02-17
906,Store #0906 - Colorado Springs,Store,West,Colorado Springs,CO,80901,117302,2020-07-24
907,Store #0907 - San Francisco,Store,East,San Francisco,CA,94101,110047,2018-11-28
908,Store #0908 - Albuquerque,Store,South,Albuquerque,NM,87101,49634,2022-12-09
909,Store #0909 - Denver,Store,North,Denver,CO,80201,67355,2016-08-05
910,Store #0910 - Dallas,Store,Midwest,Dallas,TX,75201,32661,2022-04-23
911,Store #0911 - Detroit,Store,Midwest,Detroit,MI,48201,81956,2021-02-13
912,Store #0912 - Raleigh,Store,North,Raleigh,NC,27601,6598,2014-05-09
913,Store #0913 - Memphis,Store,West,Memphis,TN,38101,21550,2014-04-10
914,Store #0914 - El Paso,Store,South,El Paso,TX,79901,78837,2013-12-16
915,Store #0915 - Chicago,Store,South,Chicago,IL,60601,81674,2017-07-21
916,Store #0916 - San Francisco,Store,Midwest,San Francisco,CA,94101,5491,2021-01-20
917,Store #0917 - San Jose,Store,Midwest,San Jose,CA,95101,26683,2020-02-11
918,Store #0918 - Oklahoma City,Store,Midwest,Oklahoma City,OK,73101,39177,2019-04-14
919,Store #0919 - El Paso,Store,Midwest,El Paso,TX,79901,6996,2019-07-19
920,Store #0920 - Los Angeles,Store,West,Los Angeles,CA,90001,26678,2015-06-28
921,Store #0921 - Colorado Springs,Store,Midwest,Colorado Springs,CO,80901,114186,2018-08-11
922,Store #0922 - Louisville,Store,East,Louisville,KY,40201,113703,2018-01-28
923,Store #0923 - Tucson,Store,West,Tucson,AZ,85701,61329,2015-06-03
924,Store #0924 - Philadelphia,Store,West,Philadelphia,PA,19101,22407,2020-04-28
925,Store #0925 - Atlanta,Store,East,Atlanta,GA,30301,23948,2019-09-02
926,Store #0926 - Oklahoma City,Store,Midwest,Oklahoma City,OK,73101,17227,2013-12-30
927,Store #0927 - Memphis,Store,Midwest,Memphis,TN,38101,114209,2016-05-03
928,Store #0928 - Portland,Store,South,Portland,OR,97201,66647,2015-05-07
929,Store #0929 - Kansas City,Store,North,Kansas City,MO,64101,31635,2017-09-20
930,Store #0930 - Louisville,Store,West,Louisville,KY,40201,51140,2014-12-23
931,Store #0931 - Los Angeles,Store,North,Los Angeles,CA,90001,70465,2013-11-10
932,Store #0932 - Phoenix,Store,West,Phoenix,AZ,85001,105190,2022-01-25
933,Store #0933 - Washington,Store,Midwest,Washington,DC,20001,38517,2022-06-02
934,Store #0934 - Washington,Store,Midwest,Washington,DC,20001,111016,2016-09-19
935,Store #0935 - San Francisco,Store,South,San Francisco,CA,94101,97251,2013-10-15
936,Store #0936 - Louisville,Store,West,Louisville,KY,40201,103632,2014-08-08
937,Store #0937 - Miami,Store,West,Miami,FL,33101,42650,2020-01-18
938,Store #0938 - Colorado Springs,Store,West,Colorado Springs,CO,80901,105830,2016-06-03
939,Store #0939 - Mesa,Store,South,Mesa,AZ,85201,11420,2016-11-30
940,Store #0940 - San Jose,Store,West,San Jose,CA,95101,117999,2020-02-26
941,Store #0941 - Detroit,Store,South,Detroit,MI,48201,49945,2014-06-22
942,Store #0942 - Memphis,Store,South,Memphis,TN,38101,109198,2016-03-07
943,Store #0943 - Austin,Store,South,Austin,TX,78701,80168,2021-07-21
944,Store #0944 - Charlotte,Store,South,Charlotte,NC,28201,55721,2019-10-25
945,Store #0945 - Los Angeles,Store,South,Los Angeles,CA,90001,92621,2017-04-24
946,Store #0946 - Boston,Store,Midwest,Boston,MA,02101,25081,2016-02-20
947,Store #0947 - New York,Store,Midwest,New York,NY,10001,28874,2022-10-29
948,Store #0948 - Omaha,Store,North,Omaha,NE,68101,67282,2016-11-13
949,Store #0949 - Dallas,Store,South,Dallas,TX,75201,26668,2015-05-07
950,Store #0950 - Colorado Springs,Store,North,Colorado Springs,CO,80901,72184,2021-10-02
951,Store #0951 - Seattle,Store,West,Seattle,WA,98101,39997,2018-05-19
952,Store #0952 - Portland,Store,South,Portland,OR,97201,9796,2021-09-02
953,Store #0953 - Milwaukee,Store,North,Milwaukee,WI,53201,119270,2016-10-08
954,Store #0954 - Kansas City,Store,East,Kansas City,MO,64101,67155,2019-09-04
955,Store #0955 - Austin,Store,South,Austin,TX,78701,29118,2018-05-31
956,Store #0956 - Dallas,Store,Midwest,Dallas,TX,75201,107566,2015-10-04
957,Store #0957 - Columbus,Store,North,Columbus,OH,43201,14012,2016-01-28
958,Store #0958 - Seattle,Store,South,Seattle,WA,98101,16906,2014-07-04
959,Store #0959 - Indianapolis,Store,North,Indianapolis,IN,46201,72318,2016-04-18
960,Store #0960 - Miami,Store,South,Miami,FL,33101,5130,2013-09-23
961,Store #0961 - Omaha,Store,East,Omaha,NE,68101,115745,2022-05-04
962,Store #0962 - Houston,Store,Midwest,Houston,TX,77001,15130,2017-04-11
963,Store #0963 - Jacksonville,Store,South,Jacksonville,FL,32201,104388,2016-09-26
964,Store #0964 - Omaha,Store,West,Omaha,NE,68101,46255,2015-12-14
965,Store #0965 - Atlanta,Store,West,Atlanta,GA,30301,12033,2015-04-13
966,Store #0966 - Houston,Store,South,Houston,TX,77001,98417,2014-02-09
967,Store #0967 - Dallas,Store,West,Dallas,TX,75201,64825,2017-03-23
968,Store #0968 - Tucson,Store,East,Tucson,AZ,85701,52245,2015-02-06
969,Store #0969 - Columbus,Store,East,Columbus,OH,43201,103941,2014-02-13
970,Store #0970 - Washington,Store,West,Washington,DC,20001,49744,2023-05-19
971,Store #0971 - Colorado Springs,Store,West,Colorado Springs,CO,80901,54889,2021-01-14
972,Store #0972 - Chicago,Store,Midwest,Chicago,IL,60601,74539,2019-06-08
973,Store #0973 - Washington,Store,North,Washington,DC,20001,119722,2018-09-08
974,Store #0974 - Kansas City,Store,East,Kansas City,MO,64101,96411,2016-11-10
975,Store #0975 - Baltimore,Store,West,Baltimore,MD,21201,57299,2017-04-21
976,Store #0976 - San Francisco,Store,North,San Francisco,CA,94101,29065,2023-01-01
977,Store #0977 - Las Vegas,Store,Midwest,Las Vegas,NV,89101,54622,2015-01-25
978,Store #0978 - Charlotte,Store,West,Charlotte,NC,28201,77203,2019-09-13
979,Store #0979 - Nashville,Store,Midwest,Nashville,TN,37201,44637,2020-03-16
980,Store #0980 - Louisville,Store,West,Louisville,KY,40201,52426,2014-01-10
981,Store #0981 - Tucson,Store,North,Tucson,AZ,85701,107629,2023-03-31
982,Store #0982 - Kansas City,Store,East,Kansas City,MO,64101,85762,2018-08-21
983,Store #0983 - Colorado Springs,Store,North,Colorado Springs,CO,80901,110934,2015-06-24
984,Store #0984 - Denver,Store,East,Denver,CO,80201,52904,2022-09-10
985,Store #0985 - Omaha,Store,East,Omaha,NE,68101,67575,2019-03-12
986,Store #0986 - New York,Store,East,New York,NY,10001,112680,2023-04-30
987,Store #0987 - Atlanta,Store,Midwest,Atlanta,GA,30301,69756,2018-10-22
988,Store #0988 - Phoenix,Store,Midwest,Phoenix,AZ,85001,24727,2018-05-06
989,Store #0989 - Chicago,Store,North,Chicago,IL,60601,31029,2015-09-13
990,Store #0990 - Colorado Springs,Store,Midwest,Colorado Springs,CO,80901,119225,2021-03-23
991,Store #0991 - Baltimore,Store,South,Baltimore,MD,21201,63560,2022-02-26
992,Store #0992 - Chicago,Store,West,Chicago,IL,60601,97745,2021-09-06
993,Store #0993 - Omaha,Store,North,Omaha,NE,68101,84129,2013-10-15
994,Store #0994 - Jacksonville,Store,Midwest,Jacksonville,FL,32201,8547,2019-05-20
995,Store #0995 - Sacramento,Store,North,Sacramento,CA,95801,94490,2016-07-29
996,Store #0996 - Denver,Store,Midwest,Denver,CO,80201,105670,2015-01-04
997,Store #0997 - Tucson,Store,East,Tucson,AZ,85701,102335,2019-09-11
998,Store #0998 - Tucson,Store,North,Tucson,AZ,85701,18257,2022-12-03
999,Store #0999 - San Jose,Store,South,San Jose,CA,95101,81270,2022-08-10
1000,Store #1000 - Houston,Store,South,Houston,TX,77001,8237,2019-01-25
1001,Store #1001 - Miami,Store,Midwest,Miami,FL,33101,79240,2021-04-10
1002,Store #1002 - San Jose,Store,West,San Jose,CA,95101,85834,2016-11-23
1003,Store #1003 - Houston,Store,Midwest,Houston,TX,77001,43937,2018-11-13
1004,Store #1004 - El Paso,Store,Midwest,El Paso,TX,79901,56754,2015-12-12
